level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	shrewsbury	26.9	52.716667	-2.733333																						[52.57, 52.57]	[-3.05, -3.05]	era5.conv._03317	era5_1	20000517	20020217	03317	0-20600-0-5341	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20300-0-nan	IGRA2	shrewsbury	26.9	52.716667	-2.733333																						[52.57, 52.57]	[-3.05, -3.05]	era5.conv._03317	era5_1	20000517	20020217	03317	0-20600-0-5341	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20500-0-nan	WBAN	shrewsbury	26.9	52.716667	-2.733333																						[52.57, 52.57]	[-3.05, -3.05]	era5.conv._03317	era5_1	20000517	20020217	03317	0-20600-0-5341	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	shrewsbury	26.9	52.716667	-2.733333																						[52.57, 52.57]	[-3.05, -3.05]	era5.conv._03317	era5_1	20000517	20020217	03317	0-20600-0-5341	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		(made up station ID) Upper Duffryn Farm / Upper Dyffryn Farm, Newcastle-on-Clun, England	52.4316	-3.1436	-999.0				5341.0				16.7		0-20600-0-5341	SCHROEDER	shrewsbury	26.9	52.716667	-2.733333		5341.0	198.0	2009-01-01 00:00:00	2009-01-01 00:00:00																	[52.57, 52.57]	[-3.05, -3.05]	era5.conv._03317	era5_1	20000517	20020217	03317	0-20600-0-5341	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		(made up station ID) Springhill Farm, Newcastle-on-Clun, England	52.4209	-3.1003	-999.0				5342.0				16.9		0-20600-0-5342	SCHROEDER	shrewsbury	26.9	52.716667	-2.733333		5342.0	199.0	2009-01-01 00:00:00	2009-01-01 00:00:00																	[52.57, 52.57]	[-3.05, -3.05]	era5.conv._03317	era5_1	20000517	20020217	03317	0-20600-0-5341	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2		(made up station ID) Burfield Valley site, Newcastle-on-Clun, England	52.4085	-3.073	-999.0				5343.0				18.0		0-20600-0-5343	SCHROEDER	shrewsbury	26.9	52.716667	-2.733333		5343.0	200.0	2009-01-01 00:00:00	2009-01-01 00:00:00																	[52.57, 52.57]	[-3.05, -3.05]	era5.conv._03317	era5_1	20000517	20020217	03317	0-20600-0-5341	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	shrewsbury	26.9	52.716667	-2.733333																						[52.57, 52.57]	[-3.05, -3.05]	era5.conv._03317	era5_1	20000517	20020217	03317	0-20600-0-5341	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	shrewsbury	26.9	52.716667	-2.733333																						[52.57, 52.57]	[-3.05, -3.05]	era5.conv._03317	era5_1	20000517	20020217	03317	0-20600-0-5341	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20111-0-nan	HARA	shrewsbury	26.9	52.716667	-2.733333																						[52.57, 52.57]	[-3.05, -3.05]	era5.conv._03317	era5_1	20000517	20020217	03317	0-20600-0-5341	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
