level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-94681	NURIOOTPA VITICULTURAL	-34.476111111111116	139.00555555555556	276.0	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C)	34 28 34S	139 00 20E	94681	999.0	999.0	False	0.7		OSCAR	0-20000-0-94681	gawler	27.3	-34.602509000000005	138.749023																						[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	2	0-20000-0-95674	TURRETFIELD RESEARCH CENTRE	-34.551944444444445	138.83416666666668	116.0	Surface land meteorological station (SYNOP), GOS	34 33 07S	138 50 03E	95674	999.0	999.0	False	17.2		OSCAR	0-20000-0-95674	gawler	27.3	-34.602509000000005	138.749023																						[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	3	0-20000-0-94678	MT CRAWFORD AWS	-34.72527777777778	138.9272222222222	525.5	Surface land meteorological station (SYNOP), GOS	34 43 31S	138 55 38E	94678	999.0	999.0	False	28.0		OSCAR	0-20000-0-94678	gawler	27.3	-34.602509000000005	138.749023																						[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	4	0-20000-0-95671	ROSEWORTHY AWS	-34.510555555555555	138.67638888888888	65.5	Surface land meteorological station (SYNOP), GOS	34 30 38S	138 40 35E	95671	999.0	999.0	False	29.9		OSCAR	0-20000-0-95671	gawler	27.3	-34.602509000000005	138.749023																						[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															IGRA2	0-20300-0-nan	gawler	27.3	-34.602509000000005	138.749023																						[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	gawler	27.3	-34.602509000000005	138.749023																						[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	gawler	27.3	-34.602509000000005	138.749023																						[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															SCHROEDER	0-20600-0-nan	gawler	27.3	-34.602509000000005	138.749023																						[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		NURIOOTPA VITICULTURAL   	-34.483333333333334	139.0	276.0				94681				0.4		WMO	0-20700-0-94681	gawler	27.3	-34.602509000000005	138.749023		94681	3175.0																			[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	gawler	27.3	-34.602509000000005	138.749023																						[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	gawler	27.3	-34.602509000000005	138.749023																						[-34.47, -34.48]	[139.0, 139.0]	era5.conv._94681	era5_1	19840902	19980514	94681	0-20000-0-94681	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
