	sensor_id	source	comment	date_time	value
93	-922	SCH	NA		
340	0	SCH	NA		
304	111	SCH	Sippican LMS6 w/Chip Thermistor, external boom mounted capacitance relative   humidity sensor, and derived pressure from GPS   height          		
98	113	SCH	Vaisala RS92/MARWIN MW32 (Finland)                           		
157	114	SCH	Vaisala RS92/DigiCORA MW41 (Finland)                           		
2212	117	SCH	Graw DFM-09 (Germany)                            		
171	123	SCH	Vaisala RS41/DigiCORA MW41 (Finland)                           		
1207	126	SCH	Meteolabor SRS–C34/Argus 37 (Switzerland)                           		
1694	150	SCH	Meteolabor SRS-C50/Argus (Switzerland)                            		
2182	154	WMO	Graw DFM-17 (Germany)                            		
1811	163	WMO	Modem M20 radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (France)             		
1006	177	WMO	Modem GPSonde M10 (France)                           		
1204	182	SCH	Lockheed Martin LMS-6 w/chip thermistor; external   boom mounted polymer capacitive   relative humidity sensor; capacitive pressure   sensor and GPS wind      		
123	37	SCH	Vaisala RS80 (Finland)                		
0	NA 	SCH	NA		
