	sensor_id	source	comment	date_time	value
1531	0	WMO	NA		
2579	1	WMO	NA		
1607	110	WMO	Sippican LMS5 w/Chip Thermistor, duct mounted capacitance relative humidity sensor and derived pressure from GPS height               		
1574	111	WMO	Sippican LMS6 w/Chip Thermistor, external boom mounted capacitance relative   humidity sensor, and derived pressure from GPS   height          		
1517	112	WMO	Jin Yang RSG-20A with derived pressure from GPS height/GL-5000P (Republic   of Korea)                 		
1546	113	WMO	Vaisala RS92/MARWIN MW32 (Finland)                           		
1472	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
1979	115	WMO	PAZA-12M/Radiotheodolite-UL (Ukraine)                             		
2087	116	WMO	PAZA-22/AVK-1 (Ukraine)                             		
1940	117	WMO	Graw DFM-09 (Germany)                            		
1482	119	WMO	Polus-MRZ-N1 (Russian Federation)                            		
1596	121	WMO	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        		
1559	122	WMO	Meisei RS-11G GPS radiosonde w/thermistor, capacitance   relative humidity sensor,   and derived pressure from GPS   height (Japan)         		
1512	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
1572	124	WMO	Vaisala RS41/AUTOSONDE (Finland)                            		
1582	125	WMO	Vaisala RS41/MARWIN MW32 (Finland)                           		
1905	126	WMO	Meteolabor SRS–C34/Argus 37 (Switzerland)                           		
2667	128	WMO	AVK - AK2-02 (Russian Federation)                          		
1508	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
1586	130	WMO	Meisei RS-06G (Japan)                            		
1975	131	WMO	Taiyuan GTS1-1/GFE(L) (China )                           		
2109	132	WMO	Shanghai GTS1/GFE(L) (China)                            		
1909	133	WMO	Nanjing GTS1-2/GFE(L) (China)                            		
2411	135	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            		
1983	136	WMO	Meisei iMDS-17 GPS dropsonde w/thermistor sensor, capacitance relative humidity   sensor, and capacitance pressure sensor (Japan)              		
1964	18	WMO	Graw DFM-06 (Germany)                		
2112	20	WMO	Indian Meteorological Service MK3 (India)              		
2069	27	WMO	AVK-MRZ (Russian Federation)                		
2505	3	WMO	 No radiosonde – active target (e.g. transponder)           		
1456	34	WMO	Vinohrady (Czechia)                 		
1840	4	WMO	 No radiosonde – passive temperature-humidity profiler            		
1541	5	WMO	 No radiosonde – active temperature-humidity profiler            		
1469	6	WMO	 No radiosonde – radio-acoustic sounder             		
1577	7	WMO	iMet-1-AB (United States)                		
1493	8	WMO	 No radiosonde –... (reserved)              		
1459	9	WMO	 No radiosonde – system unknown or not specified          		
55754	FGC 	SCH	  FGC France Geolink-Modem M2K2-DC 1680 MHz improved radiation protection {2006} 31313=45708^ <F=T1680DL,P=0,T=TC,U=A,N=GC>		
47248	I31 	SCH	  I31 India 401 MHz Mark 3 radiosonde {1992} WMO instr=20^ (T=183, W1=22, W3=20) <F=T401-406FB,P=A,T=TR,U=L>		
18467	IA1 	SCH	  IA1 India 401 MHz Audiomodulated radiosonde {1967}^ (W1=18, T=181) <F=V401AB,P=A,T=TR,U=L>		
39691	IA7 	SCH	  IA7 India 401 MHz Audiomodulated or Mark 3 new humidity duct radiosonde {1988} WMO instr=20^ (W1=18, W3=20, T=181) <F=T401AB,P=A,T=TR,U=L>		
13503	IF2 	SCH	  IF2 India fan drive 2-transmitter 75 and 397 MHz radiosonde {1957}^ (I=N2) <F=V75+397HR(paper fan),P=A,T=BC,U=W>		
52827	MI1 	SCH	  MI1 Mixed India 401 MHz Mark 3 (I31) and Mark 4 (I41)^ Mixed 401 MHz India Mark 3 (I31, DP usually ends with T around -10 C but very irregular, moderate		
0	W_P 	SCH	  W_P Wind only, pilot balloon (pibal)^		
7192	IGRA2	IGRA2	USING SONDE MODEL , INDIA FAN TYPE 	1963-05-01	3.0
7194	IGRA2	IGRA2	CHANGE SONDE MODEL , INDIA FAN TYPE , to , INDIA AUDIOMODULATED 	1971-03-01	3.0
7195	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , INDIA AUDIOMODULATED 401 MHZ , to , INDIA AUDIOMODULATED 401 MHZ TRANSISTOR 	1975-01-01	3.0
7196	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , INDIA AUDIOMODULATED 401 MHZ TRANSISTOR , to , INDIA AUDIOMOD 401 MHZ NEW THERMISTOR 	1980-02-01	3.0
7198	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
7198	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
7201	IGRA2	IGRA2	CHANGE GROUND EQUIP , G1 , UNKNOWN , to , RADIOSONDE GROUND EQUIP (RSGE) 401 MHZ 	1987-01-01	3.0
7198	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
7198	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
7208	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , INDIA AUDIOMOD 401 MHZ NEW HUMIDITY DUC , to , INDIA MARK 3 401 MHZ 1992 VERSION 	1992-01-01	3.0
