	sensor_id	source	comment	date_time	value
467	110	WMO	Sippican LMS5 w/Chip Thermistor, duct mounted capacitance relative humidity sensor and derived pressure from GPS height               		
429	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
2071	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
1	79	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            		
708	9	WMO	 No radiosonde – system unknown or not specified          		
0	G4  	SCH	  [23,24,25|05,15] French Mesural or Metox (There may be some radiation heating at 300 mb through 1976 as in stations 65578 and 91925)		
71600	VNd 	SCH	  VNd Vaisala RS92-SGP or RS92-SGPD digital GPS radiosonde, dry cell battery {2003}^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=GC>		
71687	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
13993	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL UNSPECIFIED 	1960-01-01	3.0
13993	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL UNSPECIFIED 	1960-01-01	3.0
13995	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
13995	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
