	sensor_id	source	comment	date_time	value
2243	--- 	SCH	  --- exact type insufficiently documented		
605	113	WMO	Vaisala RS92/MARWIN MW32 (Finland)                           		
522	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
761	125	WMO	Vaisala RS41/MARWIN MW32 (Finland)                           		
1690	128	WMO	AVK - AK2-02 (Russian Federation)                          		
1646	182	WMO	Lockheed Martin LMS-6 w/chip thermistor; external   boom mounted polymer capacitive   relative humidity sensor; capacitive pressure   sensor and GPS wind      		
742	67	WMO	Vaisala RS80/Digicora III (Finland)               		
941	72	WMO	Vaisala RS90/PC-Cora (Finland)                		
383	75	WMO	AVK-MRZ-ARMA (Russian Federation)                		
752	79	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            		
945	81	WMO	Vaisala RS92/Autosonde (Finland)                		
0	87	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         		
31111	VU1 	SCH	  VU1 Vaisala RS80-56H or RS80-56 1680 MHz RDF H-Humicap NWS radiosonde, pressure cell {1995} 31313=43702^ (W3=37, T=038) <F=T1680AL,P=Ac,T=CB,U=A>		
31839	VU3 	SCH	  VU3 Vaisala RS80-57H or RS80-57 1680 MHz RDF H-Humicap NWS radiosonde, pressure cell {1998} 31313=45202^ (W3=52, T=039) (RDF, 1680+-3 MHz AM)		
36981	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
0	ZF1 	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>		
25577	ZKB 	SCH	"  ZKB VIZ model 1492-520 NWS 1680 MHz ART ""B"" Accu-Lok {1988} 31313=01102^ (T=004,W3=11,W2=28) NWS stock no. J060, 0.25 sec time sequenced <F=T1680AL,"		
4700	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1986-01-01	3.0
4701	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VIZ B 1492-520 NWS 1680 MHZ 	1988-10-01	3.0
4707	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ B 1492-520 NWS 1680 MHZ , to , VAISALA RS80-56H NWS SOLAR/IR CORR 	1995-12-01	3.0
