	sensor_id	source	comment	date_time	value
5091	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
5249	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
6005	124	WMO	Vaisala RS41/AUTOSONDE (Finland)                            		
6064	142	WMO	Vaisala RS41 with pressure derived from GPS height/ AUTOSONDE (Finland)                     		
19	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	VU_ 	SCH	  VU_ Vaisala unspecified model before RS80^ (W1=01, T=023)		
2031	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 	1982-01-01	3.0
2033	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 	1986-01-01	3.0
2034	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
2034	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
