	sensor_id	source	comment	date_time	value
7416	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
9995	142	WMO	Vaisala RS41 with pressure derived from GPS height/ AUTOSONDE (Finland)                     		
3553	78	WMO	Vaisala RS90/Digicora III (Finland)               		
1	80	WMO	Vaisala RS92/Digicora III (Finland)               		
20842	AA53	SCH	  AA53 exact type insufficiently documented		
0	ABA 	SCH	  ABA Australia Bendix-Friez license USWB radiosonde, no radiation corrections {1942}^ <F=V72AB,P=2A,T=E,U=H>		
46199	APA3	SCH	  APA3 exact type insufficiently documented		
51921	APB 	SCH	  APB Australia Philips Mk II.5 Carbon hygristor radiosonde, no censoring {1982}^ (T=283) <F=T403FB,P=A,T=TR,U=C(VIZ)>		
53404	APCa	SCH	  APCa Australia Philips Mk III improved humidity duct radiosonde, DP censor {1983}^ (T=284) (F=T403FB,P=A,T=TR(VIZ),U=C(VIZ)>		
61104	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
82194	VCG 	SCH	  VCG Vaisala RS80 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=46108^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=G>		
67455	VDR 	SCH	  VDR Vaisala RS80 PC Cora auto corr, RDF wind 31313=46202^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>		
80564	VDT 	SCH	  VDT Vaisala RS80 PC Cora auto corr, ranging wind 31313=46203^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ta>		
86468	VGT 	SCH	  VGT Vaisala RS80 DigiCORA III auto corr, ranging wind 31313=46703^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ta>		
89788	VNg 	SCH	  VNg Vaisala RS92 DigiCORA III auto corr, GPS wind 31313=48008^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
89025	VNn 	SCH	  VNn Vaisala RS92 DigiCORA III auto corr, no wind 31313=48000^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=0>		
88547	VNt 	SCH	  VNt Vaisala RS92 DigiCORA III auto corr, ranging wind 31313=48003^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,W=T>		
386	IGRA2	IGRA2	USING SONDE MODEL , USWB BENDIX UNSPECIFIED 	1943-05-01	3.0
387	IGRA2	IGRA2	CHANGE SONDE MODEL , USWB BENDIX UNSPECIFIED , to , AUSTRALIA ASTOR RAYSONDE T. D. C. 	1945-01-01	3.0
388	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR RAYSONDE T. D. C. , to , AUSTRALIA ASTOR 72 MHZ UNSPECIFIED 	1953-01-01	3.0
390	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR 72 MHZ UNSPECIFIED , to , AUSTRALIA ASTOR 402 MHZ UNSPECIFIED 	1964-01-01	3.0
391	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR 402 MHZ UNSPECIFIED , to , AUSTRALIA ASTOR MK I TRANSISTOR 	1976-01-01	3.0
392	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR MK I TRANSISTOR , to , AUSTRALIA PHILIPS MK II LICL HYGRISTOR 	1978-11-01	3.0
394	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA PHILIPS MK II LICL HYGRISTOR , to , AUSTRALIA PHILIPS MK 2.5 CARBON HYGRIST 	1982-08-01	3.0
395	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA PHILIPS MK 2.5 CARBON HYGRIST , to , AUSTRALIA PHILIPS MK III CARBON HYGRIST 	1982-12-01	3.0
397	IGRA2	IGRA2	USING SONDE MODEL , I1 , AUSTRALIA PHILIPS RS4 UNSPECIFIED 	1982-01-01	3.0
400	IGRA2	IGRA2	USING SONDE MODEL , I1 , AUSTRALIA PHILIPS UNSPECIFIED 	1986-01-01	3.0
402	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA PHILIPS MK III CARBON HYGRIST , to , VAISALA RS80-15 BROADBAND XMTR 	1987-06-01	3.0
404	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
404	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
410	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS80-15 , to , VAISALA RS92K 	2006-01-01	3.0
