	sensor_id	source	comment	date_time	value
5105	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
5106	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
25	49	WMO	VIZ MARK II (United States)              		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	C2  	SCH	"  [10,31,38,48,65|01,02,03,18] VIZ specifically [VIZ A was ""pressure commutated""] includes VIZ A (model 1492-510, used 1986 to no later"		
2056	IGRA2	IGRA2	USING SONDE MODEL , VAISALA RS21 UNSPECIFIED 	1974-10-01	3.0
2057	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS21 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1974-10-01	3.0
2059	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 	1982-01-01	3.0
2061	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 	1986-01-01	3.0
2062	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
2063	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS80 UNSPECIFIED , to , VIZ MK II SERIES MICROSONDE UNSPECIFIED 	1990-06-01	3.0
2064	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ B 1492-520 NWS 1680 MHZ 	1992-12-01	3.0
