	sensor_id	source	comment	date_time	value
5907	110	WMO	Sippican LMS5 w/Chip Thermistor, duct mounted capacitance relative humidity sensor and derived pressure from GPS height               		
5792	113	WMO	Vaisala RS92/MARWIN MW32 (Finland)                           		
5635	7	WMO	iMet-1-AB (United States)                		
100	78	WMO	Vaisala RS90/Digicora III (Finland)               		
5903	9	WMO	 No radiosonde – system unknown or not specified          		
22639	AA74	SCH	  AA74 exact type insufficiently documented		
25085	AP13	SCH	  AP13 exact type insufficiently documented		
48667	MUV 	SCH	  MUV USA Mixed AIR IS-4A-1680 (UAJ) and Vaisala RS80 RDF wind (VAr)^ Thailand in late 1990s, obs not reliably distinguishable although min RH usually 1 to 3% with Vaisala and 5 to 15%		
48055	UAJ 	SCH	  UAJ USA AIR IS-4A-1680 Intellisonde carbon hygristor {1986} 31313=04302^ (W3=43, T=102) <F=T1680DL,P=2Ac,T=TB or TR,U=C,W=Ra>		
48487	VAr 	SCH	  VAr Vaisala RS80 MicroCora radiosonde auto solar corr, RDF wind 31313=53702^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>		
56366	Vhr 	SCH	  Vhr Vaisala RS80 MicroCora radiosonde auto solar corr, RDF wind 31313=53702, assumed H-Humicap^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>		
19353	W__ 	SCH	  W__ Wind only, method unspecified^		
0	ZE42	SCH	  ZE42 exact type insufficiently documented		
19522	ZH12	SCH	  ZH12 exact type insufficiently documented		
30674	ZJt 	SCH	  ZJt VIZ model 1392-521 Thailand {~mid-1980s}^ <F=T1680(?)AB,T=TR,U=C,W=Ra>		
14435	IGRA2	IGRA2	USING SONDE MODEL , I1 , USWB BENDIX UNSPECIFIED 	1960-01-01	3.0
14436	IGRA2	IGRA2	USING SONDE MODEL , I2 , VIZ UNSPECIFIED 	1960-01-01	3.0
14437	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS18 	1976-01-01	3.0
14440	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ 1392 SERIES UNSPEC TRANSISTOR XMTR 	1982-01-01	3.0
14441	IGRA2	IGRA2	USING SONDE MODEL , I2 , AUSTRALIA PHILIPS RS4 UNSPECIFIED 	1982-01-01	3.0
14443	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 	1986-01-01	3.0
14436	IGRA2	IGRA2	USING SONDE MODEL , I2 , VIZ UNSPECIFIED 	1960-01-01	3.0
14446	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1989-01-01	3.0
14449	IGRA2	IGRA2	USING SONDE MODEL , VAISALA UNSPECIFIED 	1991-03-01	3.0
14446	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1989-01-01	3.0
