	sensor_id	source	comment	date_time	value
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	VD_ 	SCH	  VD_ Vaisala RS80 PC Cora base case 31313=96299^ (W3=62) <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=none>		
62850	VHg 	SCH	  VHg Vaisala RS80-15GH H-Humicap GPS radiosonde^ <F=T403FL,P=Ac,T=CB,U=A,N=G>		
5175	IGRA2	IGRA2	CHANGE SONDE MODEL , BRITAIN KEW MARK II , to , BRITAIN KEW MARK IIB UNSPECIFIED 	1952-01-01	3.0
5177	IGRA2	IGRA2	USING SONDE MODEL , I1 , BRITAIN KEW MARK II 	1960-01-01	3.0
5181	IGRA2	IGRA2	USING SONDE MODEL , I1 , BRITAIN KEW MARK IIB UNSPECIFIED 	1976-01-01	3.0
5182	IGRA2	IGRA2	CHANGE SONDE MODEL , BRITAIN KEW MARK IIB UNSPECIFIED , to , GERMANY GRAW M60 UNSPECIFIED 	1979-03-01	3.0
5184	IGRA2	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 	1982-01-01	3.0
5184	IGRA2	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 	1982-01-01	3.0
5184	IGRA2	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 	1982-01-01	3.0
5188	IGRA2	IGRA2	CHANGE SONDE MODEL , GERMANY GRAW M60 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1990-06-01	3.0
5193	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS80 A HUMICAP , to , VAISALA RS80 H HUMICAP 	1997-02-01	3.0
