	sensor_id	source	comment	date_time	value
1014	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
1120	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
11528	???c	SCH	  ???c exact type insufficiently documented		
11044	C2  	SCH	"  [10,31,38,48,65|01,02,03,18] VIZ specifically [VIZ A was ""pressure commutated""] includes VIZ A (model 1492-510, used 1986 to no later"		
16032	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
20820	VBN 	SCH	  VBN exact type insufficiently documented		
16950	VBV 	SCH	  VBV Vaisala RS80 MicroCora radiosonde auto corr, Omega wind 31313=46005^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=O>		
20818	VCG 	SCH	  VCG Vaisala RS80 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=46108^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=G>		
24039	VNG 	SCH	  VNG Vaisala RS92 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=47908^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
0	ZF1 	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>		
4113	IGRA2	IGRA2	USING SONDE MODEL , USWB BENDIX UNSPECIFIED 	1957-01-01	3.0
4114	IGRA2	IGRA2	CHANGE SONDE MODEL , USWB BENDIX UNSPECIFIED , to , VIZ AN/AMT-4 UNSPECIFIED 	1960-01-01	3.0
4117	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ AN/AMT-4 UNSPECIFIED , to , UNKNOWN 	1968-01-01	3.0
4118	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ AN/AMT-4 UNSPECIFIED , to , USWB BENDIX UNSPECIFIED 	1968-01-01	3.0
4119	IGRA2	IGRA2	CHANGE SONDE MODEL , UNKNOWN , to , VIZ UNSPECIFIED 	1971-01-01	3.0
4120	IGRA2	IGRA2	CHANGE SONDE MODEL , USWB BENDIX UNSPECIFIED , to , VIZ UNSPECIFIED 	1971-01-01	3.0
4121	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VIZ UNSPECIFIED 	1979-01-01	3.0
4121	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VIZ UNSPECIFIED 	1979-01-01	3.0
4124	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ MK I MICROSONDE OMEGA UNSPECIFIED 	1982-01-01	3.0
4125	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1985-01-01	3.0
4124	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ MK I MICROSONDE OMEGA UNSPECIFIED 	1982-01-01	3.0
4125	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1985-01-01	3.0
4129	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
4129	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
