	sensor_id	source	comment	date_time	value
1311	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
5960	117	WMO	Graw DFM-09 (Germany)                            		
1696	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
5944	154	WMO	Graw DFM-17 (Germany)                            		
496	79	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            		
0	G4  	SCH	  [23,24,25|05,15] French Mesural or Metox (There may be some radiation heating at 300 mb through 1976 as in stations 65578 and 91925)		
30898	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
2851	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE METOX CT UNSPECIFIED 	1960-01-01	3.0
2853	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL FMO 1950A 	1986-01-01	3.0
2854	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
