	sensor_id	source	comment	date_time	value
4134	119	WMO	Polus-MRZ-N1 (Russian Federation)                            		
4669	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
2860	126	WMO	Meteolabor SRS–C34/Argus 37 (Switzerland)                           		
4217	128	WMO	AVK - AK2-02 (Russian Federation)                          		
4216	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
4765	2	WMO	 No radiosonde – passive target (e.g. reflector)                 		
2354	20	WMO	Indian Meteorological Service MK3 (India)              		
2721	34	WMO	Vinohrady (Czechia)                 		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
4696	84	WMO	Sippican MARK II with chip thermistor, carbon element and derived pressure from   GPS height   		
711	99	WMO	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        		
0	C2  	SCH	"  [10,31,38,48,65|01,02,03,18] VIZ specifically [VIZ A was ""pressure commutated""] includes VIZ A (model 1492-510, used 1986 to no later"		
32499	VNg 	SCH	  VNg Vaisala RS92 DigiCORA III auto corr, GPS wind 31313=48008^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
32500	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
14020	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS13 25 MHZ 	1959-02-01	3.0
14021	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS12 WATER INSULATED 	1959-02-01	3.0
14022	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 	1960-01-01	3.0
14023	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA UNSPECIFIED , to , USA WEATHERMEASURE RD 1680 ERRONEOUS (? 	1970-01-01	3.0
14024	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS13 25 MHZ , to , VIZ UNSPECIFIED 	1972-11-01	3.0
14024	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS13 25 MHZ , to , VIZ UNSPECIFIED 	1972-11-01	3.0
14026	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1985-11-01	3.0
14027	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 	1986-01-01	3.0
14028	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
14029	IGRA2	IGRA2	USING SONDE MODEL , VAISALA RS80 UNSPECIFIED 	1990-12-01	3.0
14028	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
