	sensor_id	source	comment	date_time	value
606	1	WMO	NA		
1184	119	WMO	Polus-MRZ-N1 (Russian Federation)                            		
553	121	WMO	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        		
619	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
1554	124	WMO	Vaisala RS41/AUTOSONDE (Finland)                            		
1365	125	WMO	Vaisala RS41/MARWIN MW32 (Finland)                           		
509	126	WMO	Meteolabor SRS–C34/Argus 37 (Switzerland)                           		
490	128	WMO	AVK - AK2-02 (Russian Federation)                          		
529	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
673	130	WMO	Meisei RS-06G (Japan)                            		
544	131	WMO	Taiyuan GTS1-1/GFE(L) (China )                           		
1348	133	WMO	Nanjing GTS1-2/GFE(L) (China)                            		
1896	142	WMO	Vaisala RS41 with pressure derived from GPS height/ AUTOSONDE (Finland)                     		
521	18	WMO	Graw DFM-06 (Germany)                		
569	27	WMO	AVK-MRZ (Russian Federation)                		
608	34	WMO	Vinohrady (Czechia)                 		
554	5	WMO	 No radiosonde – active temperature-humidity profiler            		
0	81	WMO	Vaisala RS92/Autosonde (Finland)                		
0	VC_ 	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
865	VFL 	SCH	  VFL Vaisala RS80 Autosonde auto corr, LoRAN wind 31313=46606^ <F=T403FL,P=Ac,T=CB,U=A,N=L>		
