	sensor_id	source	comment	date_time	value
363	-922	SCH	NA		
4838	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
5107	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
369	2	SCH	 No radiosonde – passive target (e.g. reflector)                 		
2732	49	SCH	VIZ MARK II (United States)              		
9020	80	SCH	Vaisala RS92/Digicora III (Finland)               		
6877	84	SCH	Sippican MARK II with chip thermistor, carbon element and derived pressure from   GPS height   		
6890	85	SCH	Sippican MARK IIA with chip thermistor, carbon element and derived pressure   from GPS height   		
1658	9	SCH	 No radiosonde – system unknown or not specified          		
359	99	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        		
0	NA 	SCH	NA		
2259	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED , ? 	1982-01-01	3.0
2261	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED , ? 	1986-01-01	3.0
2262	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED , ? 	1989-01-01	3.0
