	sensor_id	source	comment	date_time	value
23	0	WMO	NA		
217	111	WMO	Sippican LMS6 w/Chip Thermistor, external boom mounted capacitance relative   humidity sensor, and derived pressure from GPS   height          		
1228	112	WMO	Jin Yang RSG-20A with derived pressure from GPS height/GL-5000P (Republic   of Korea)                 		
0	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
394	5	WMO	 No radiosonde – active temperature-humidity profiler            		
6713	7	WMO	iMet-1-AB (United States)                		
1735	99	WMO	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        		
35435	GK  	SCH	  GK exact type insufficiently documented		
0	RK5 	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>		
48775	UIa 	SCH	  UIa USA InterMet iMet-1-AA no pressure C/A GPS 403-MHz radiosonde {2004} 31313=50708(?)^ <F=T400.15-406DL,P=0,T=TB,U=A(made by Humeriel, France),N=G>		
47989	VCG 	SCH	  VCG Vaisala RS80 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=46108^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=G>		
48355	VNG 	SCH	  VNG Vaisala RS92 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=47908^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
1762	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1993-01-01	3.0
1763	IGRA2	IGRA2	USING SONDE MODEL , I2 , JAPAN MEISEI UNSPECIFIED 	1993-01-01	3.0
