	sensor_id	source	comment	date_time	value
2876	112	WMO	Jin Yang RSG-20A with derived pressure from GPS height/GL-5000P (Republic   of Korea)                 		
0	121	WMO	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        		
4599	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
4706	145	WMO	Beijing Changfeng CF-06 (China)*                           		
3258	177	WMO	Modem GPSonde M10 (France)                           		
233	57	WMO	Modem M2K2-DC (France)                		
6384	BKg 	SCH	  BKg South Korea Jinyang 403 MHz RSG-20A GPS radiosonde {2010?} 31313=52108^ [F=T403DL,P=Ac,T=T,U=A,N=G>		
2699	BKl 	SCH	  BKl South Korea Jinyang VIZ Mark I 1523-511 Loran radiosonde solar cor {2003} 31313=52106^ (W2=24, W3=21)		
2801	DGM 	SCH	  DGM Germany Graw DFM06-TU-GPS radiosonde {2006} 31313=51808 or 51708^ <F=T402-406DL,P=0,T=TB,U=A,N=GC>		
0	DGj 	SCH	  DGj Germany Graw DFM90/DGPS radiosonde auto solar corr {2004} 31313=55008^ <F=T402-406DL,P=Ac(or P=0),T=TB,U=A,W=Ra(or W=Da)orN=GC>		
3546	VNg 	SCH	  VNg Vaisala RS92 DigiCORA III auto corr, GPS wind 31313=48008^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
