	sensor_id	source	comment	date_time	value
1213	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
2214	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	BII 	SCH	  BII Italy Autovox IA/AMT-1680B carbon hygristor radiosonde {late 1960s}^ (W1=25 called Autovox 1680 IP and TR)		
28316	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
7391	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ AN/AMT-12 UNSPECIFIED 	1960-01-01	3.0
7393	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 	1982-01-01	3.0
7393	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 	1982-01-01	3.0
7397	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
7397	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
