	sensor_id	source	comment	date_time	value
124	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	RK5 	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>		
3410	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
31	IGRA2	IGRA2	USING SONDE MODEL , USSR RZ-049 UNSPECIFIED 	1958-01-01	3.0
32	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RZ-049 UNSPECIFIED , to , USSR A-22-IV.D 403 MHZ TRANSPONDER 	1962-01-01	3.0
33	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR A-22-IV.D 403 MHZ TRANSPONDER , to , USSR RKZ-5 1780 MHZ 	1972-01-01	3.0
35	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-5 1780 MHZ 	1982-01-01	3.0
35	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-5 1780 MHZ 	1982-01-01	3.0
35	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-5 1780 MHZ 	1982-01-01	3.0
38	IGRA2	IGRA2	USING SONDE MODEL , I1 , UNKNOWN 	1993-01-01	3.0
