	sensor_id	source	comment	date_time	value
4288	117	WMO	Graw DFM-09 (Germany)                            		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
37467	CVA 	SCH	  CVA Canada Valcom VIZ A model 1492-510 Accu-Lok {1986} WMO instr=31^ (W3=31)		
37541	MC2 	SCH	  MC2 Mixed Canada Valcom (CVA) and VIZ B (ZKB)^ Canada 1993, mixed Valcom (31=CV2) and VIZ B (reported as 90=unspecified in 31313), missing 31313 assumed to be CV2		
38103	MC4 	SCH	  MC4 Mixed Canada Valcom (CVA) and Vaisala RS80 DigiCORA (VC_^ Canada mid-1990s, mixed Valcom (31=CV2) and Vaisala RS80 DigiCORA or Marwin (61=VC_), missing 31313 may be CV2		
38676	VC_ 	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
0	ZH1 	SCH	  ZH1 VIZ model 1292-410 NWS 1680 MHz baseline {1973}^ (W1=19 calls this VIZ 1292, T=427) NWS stock #J005 <F=V1680AB,P=A,T=TR(ML-405),U=C,W=Ra(WBRT or GMD-1)>		
37451	ZKB 	SCH	"  ZKB VIZ model 1492-520 NWS 1680 MHz ART ""B"" Accu-Lok {1988} 31313=01102^ (T=004,W3=11,W2=28) NWS stock no. J060, 0.25 sec time sequenced <F=T1680AL,"		
2748	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 	1982-01-01	3.0
2748	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 	1982-01-01	3.0
2748	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 	1982-01-01	3.0
2752	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA VALCOM UNSPECIFIED 	1992-12-01	3.0
2754	IGRA2	IGRA2	CHANGE SONDE MODEL , CANADA VALCOM UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1995-12-01	3.0
