	sensor_id	source	comment	date_time	value
18369	W__ 	SCH	  W__ Wind only, method unspecified^		
0	Z47 	SCH	  Z47 VIZ model 1190 US Army AN/AMT-4D {1972}^ (T=409) <F=Vt1680PB,P=A,T=TR(ML-419/AM),U=C(ML-476),W=Da(AN/GMD-1>		
15466	Z47c	SCH	  Z47c VIZ model 1190 US Army AN/AMT-4D, censoring {1973}^ (T=409) <F=Vt1680PB,P=A,T=TR(ML-419/AM),U=C(ML-476),W=Da(AN/GMD-1>		
14451	IGRA2	IGRA2	USING SONDE MODEL , I1 , USWB BENDIX UNSPECIFIED 	1960-01-01	3.0
14452	IGRA2	IGRA2	USING SONDE MODEL , I2 , VIZ UNSPECIFIED 	1960-01-01	3.0
14455	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ 1392 SERIES UNSPEC TRANSISTOR XMTR 	1982-01-01	3.0
14456	IGRA2	IGRA2	USING SONDE MODEL , I2 , AUSTRALIA PHILIPS RS4 UNSPECIFIED 	1982-01-01	3.0
14458	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 	1986-01-01	3.0
14452	IGRA2	IGRA2	USING SONDE MODEL , I2 , VIZ UNSPECIFIED 	1960-01-01	3.0
14460	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1989-01-01	3.0
