	sensor_id	source	comment	date_time	value
0	V2D 	SCH	  V2D Vaisala RS21 extremely dry radiosonde {1978} W3=36^ <F=T403FU,P=2Ac,T=BRc,U=A,N=VO>		
3489	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
4582	VC_ 	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
13909	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 	1960-01-01	3.0
13910	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA UNSPECIFIED , to , USA WEATHERMEASURE RD 1680 ERRONEOUS (? 	1970-01-01	3.0
13911	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS21 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1985-11-01	3.0
13912	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 	1986-01-01	3.0
13913	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
13914	IGRA2	IGRA2	USING SONDE MODEL , VAISALA RS80 UNSPECIFIED 	1990-12-01	3.0
13913	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
