	sensor_id	source	comment	date_time	value
211	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
501	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	RK2 	SCH	  RK2 USSR RKZ-2 radiosonde {1967}^ (W2=20, T=304) <F=V1780PB,P=B,T=TR,U=G>		
37007	RRB 	SCH	  RRB USSR MARS-2-2 radiosonde {1983} 31313=72903^ (W3=29, T=225, 31313=72903) used with Meteorit-2 radar <F=T1780PM,P=0,T=TR,U=G,W=Ta>		
37006	V9b 	SCH	  V9b Vaisala RS90 PC Cora auto corr, LoRAN wind 31313=47206^ <F=T403DL,P=Sc,T=Wc,U=2Ah,N=L>		
37339	V9e 	SCH	  V9e Vaisala RS90 DigiCORA III auto corr, LoRAN wind 31313=47806^ <F=T403DL,P=Sc,T=Wc,U=2Ah,N=L>		
37338	V9f 	SCH	  V9f Vaisala RS90 DigiCORA III auto corr, GPS wind 31313=47808^ <F=T403DL,P=Sc,T=Wc,U=2Ah,N=G>		
38554	VNg 	SCH	  VNg Vaisala RS92 DigiCORA III auto corr, GPS wind 31313=48008^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
38517	VNl 	SCH	  VNl Vaisala RS92 DigiCORA III auto corr, LoRAN wind 31313=48006^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=L>		
2298	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RZ-049 UNSPECIFIED , to , USSR A-22-IV UNSPECIFIED 	1963-12-01	3.0
2299	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR A-22-IV UNSPECIFIED , to , USSR RKZ 1782 MHZ UNSPECIFIED 	1967-12-01	3.0
2300	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-2 1780 MHZ 	1976-01-01	3.0
2301	IGRA2	IGRA2	USING SONDE MODEL , I2 , USSR A-22 UNSPECIFIED 	1976-01-01	3.0
2302	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RKZ 1782 MHZ UNSPECIFIED , to , RUSSIA/USSR MARS OR MRZ UNSPECIFIED 	1986-12-01	3.0
2304	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
2304	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
2307	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS OR MRZ UNSPECIFIED 	1992-12-01	3.0
