	sensor_id	source	comment	date_time	value
917	128	WMO	AVK - AK2-02 (Russian Federation)                          		
0	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
3453	160	WMO	MARL-A or Vektor-M – I-2012 (Russian Federation)                        		
3966	162	WMO	MARL-A or Vektor-M – MRZ-3MK (Russian Federation)                        		
3902	69	WMO	MARL-A or Vektor-M-RZM-2 (Russian Federation)              		
18	89	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              		
5974	9	WMO	 No radiosonde – system unknown or not specified          		
2170	90	WMO	Radiosonde not specified or unknown             		
16418	MR5 	SCH	  MR5 Mixed Russia RKZ-5 (RK5, DP to or near top) and MARS-2-2 (RRB, DP to T around -40), both using Meteorit-2 radar^		
7743	MRa 	SCH	  MRa Mixed Russia A-22 no RH (RA1) and A-22 (RA4)^ Mixed RA1 (A22, no DP except at sfc) and RA4 ( A-22, DP to or near top)		
8968	MRk 	SCH	  MRk exact type insufficiently documented		
0	RA4 	SCH	  RA4 USSR A-22-IV transponder radiosonde {1961}^ (W2=12, T=074) <F=V403ME,P=2A,T=BC,U=G,W=T216m>		
8718	RK5 	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>		
16532	RRc 	SCH	  RRc USSR MARS-2-2 radiosonde auto solar corr, 31313=52903^		
25714	RZ3 	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>		
25716	RZD 	SCH	  RZD exact type insufficiently documented		
7217	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
13283	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR RZ-049 UNSPECIFIED 	1960-01-01	3.0
13284	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR A-22 UNSPECIFIED 	1976-01-01	3.0
13285	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR A-22 UNSPECIFIED , to , USSR RKZ-5 1780 MHZ 	1978-12-01	3.0
13286	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RKZ-5 1780 MHZ , to , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
13287	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
13287	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
13293	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , RUSSIA/USSR MARS-2-2 , to , RUSSIA/USSR MRZ-3A 	2005-08-01	3.0
13297	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ-3A 	2007-01-01	3.0
