	sensor_id	source	comment	date_time	value
3783	119	WMO	Polus-MRZ-N1 (Russian Federation)                            		
3236	122	WMO	Meisei RS-11G GPS radiosonde w/thermistor, capacitance   relative humidity sensor,   and derived pressure from GPS   height (Japan)         		
3371	131	WMO	Taiyuan GTS1-1/GFE(L) (China )                           		
3319	135	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            		
4712	160	WMO	MARL-A or Vektor-M – I-2012 (Russian Federation)                        		
3980	18	WMO	Graw DFM-06 (Germany)                		
3768	20	WMO	Indian Meteorological Service MK3 (India)              		
3994	39	WMO	Sprenger E076 (Germany)                		
3372	5	WMO	 No radiosonde – active temperature-humidity profiler            		
0	55	WMO	Meisei RS-01G (Japan)                		
3374	6	WMO	 No radiosonde – radio-acoustic sounder             		
4604	68	WMO	AVK-RZM-2 (Russian Federation)                		
3386	71	WMO	Vaisala RS90/Loran/Digicora I, II or Marwin (Finland)            		
14837	C2  	SCH	"  [10,31,38,48,65|01,02,03,18] VIZ specifically [VIZ A was ""pressure commutated""] includes VIZ A (model 1492-510, used 1986 to no later"		
11720	CR  	SCH	  [13|16] Australian Astor RS4		
0	J80 	SCH	  J80 Japan Meisei RSII-80 or RS2-80 radiosonde {1981} 31313=72202^ (W2=09, W3=22, 31313=72202) <F=T1680FB,P=A,T=TR,U=C>		
6050	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1986-01-01	3.0
6051	IGRA2	IGRA2	USING SONDE MODEL , I2 , JAPAN MEISEI UNSPECIFIED 	1986-01-01	3.0
6052	IGRA2	IGRA2	USING SONDE MODEL , JAPAN MEISEI RSII-76 1680 MHZ 	1991-12-01	3.0
6053	IGRA2	IGRA2	USING SONDE MODEL , VIZ 1392 SERIES UNSPEC TRANSISTOR XMTR 	1991-12-01	3.0
6054	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ B 1492-520 NWS 1680 MHZ 	1993-02-01	3.0
