	sensor_id	source	comment	date_time	value
2727	-922	SCH	NA		
28278	112	SCH	Jin Yang RSG-20A with derived pressure from GPS height/GL-5000P (Republic   of Korea)                 		
26858	114	SCH	Vaisala RS92/DigiCORA MW41 (Finland)                           		
37195	121	SCH	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        		
43636	128	SCH	AVK - AK2-02 (Russian Federation)                          		
57763	129	SCH	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
50288	136	SCH	Meisei iMDS-17 GPS dropsonde w/thermistor sensor, capacitance relative humidity   sensor, and capacitance pressure sensor (Japan)              		
4077	162	WMO	MARL-A or Vektor-M – MRZ-3MK (Russian Federation)                        		
37625	20	SCH	Indian Meteorological Service MK3 (India)              		
46571	27	SCH	AVK-MRZ (Russian Federation)                		
47342	3	SCH	 No radiosonde – active target (e.g. transponder)           		
49954	47	SCH	Meisei RS2-91 (Japan)                		
54336	58	SCH	AVK-BAR (Russian Federation)                		
49717	75	SCH	AVK-MRZ-ARMA (Russian Federation)                		
48688	76	SCH	AVK-RF95-ARMA (Russian Federation)                		
55583	78	SCH	Vaisala RS90/Digicora III (Finland)               		
55560	88	SCH	MARL-A or Vektor-M-MRZ (Russian Federation)              		
55116	89	SCH	MARL-A or Vektor-M-BAR (Russian Federation)              		
57678	9	SCH	 No radiosonde – system unknown or not specified          		
2692	90	WMO	Radiosonde not specified or unknown             		
37184	99	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        		
0	NA 	SCH	NA		
