	sensor_id	source	comment	date_time	value
1083	0	WMO	NA		
18	1	WMO	NA		
23	111	WMO	Sippican LMS6 w/Chip Thermistor, external boom mounted capacitance relative   humidity sensor, and derived pressure from GPS   height          		
1932	112	WMO	Jin Yang RSG-20A with derived pressure from GPS height/GL-5000P (Republic   of Korea)                 		
1040	113	WMO	Vaisala RS92/MARWIN MW32 (Finland)                           		
500	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
300	115	WMO	PAZA-12M/Radiotheodolite-UL (Ukraine)                             		
38	116	WMO	PAZA-22/AVK-1 (Ukraine)                             		
415	117	WMO	Graw DFM-09 (Germany)                            		
52	119	WMO	Polus-MRZ-N1 (Russian Federation)                            		
256	121	WMO	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        		
249	122	WMO	Meisei RS-11G GPS radiosonde w/thermistor, capacitance   relative humidity sensor,   and derived pressure from GPS   height (Japan)         		
205	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
196	124	WMO	Vaisala RS41/AUTOSONDE (Finland)                            		
240	125	WMO	Vaisala RS41/MARWIN MW32 (Finland)                           		
131	126	WMO	Meteolabor SRS–C34/Argus 37 (Switzerland)                           		
163	128	WMO	AVK - AK2-02 (Russian Federation)                          		
147	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
132	130	WMO	Meisei RS-06G (Japan)                            		
109	131	WMO	Taiyuan GTS1-1/GFE(L) (China )                           		
134	132	WMO	Shanghai GTS1/GFE(L) (China)                            		
65	133	WMO	Nanjing GTS1-2/GFE(L) (China)                            		
74	135	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            		
1180	136	WMO	Meisei iMDS-17 GPS dropsonde w/thermistor sensor, capacitance relative humidity   sensor, and capacitance pressure sensor (Japan)              		
2637	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
264	18	WMO	Graw DFM-06 (Germany)                		
1081	2	WMO	 No radiosonde – passive target (e.g. reflector)                 		
279	20	WMO	Indian Meteorological Service MK3 (India)              		
85	27	WMO	AVK-MRZ (Russian Federation)                		
138	34	WMO	Vinohrady (Czechia)                 		
307	4	WMO	 No radiosonde – passive temperature-humidity profiler            		
1085	5	WMO	 No radiosonde – active temperature-humidity profiler            		
2872	58	WMO	AVK-BAR (Russian Federation)                		
470	8	WMO	 No radiosonde –... (reserved)              		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	GN2 	SCH	  GN2 Britain NPL PTU radiosonde {1938}^ <F=V35AS,P=Ai,T=W(brass)i,U=Gi>		
68149	MX4 	SCH	  MX4 Mixed Vaisala RS80 PC CORA and VIZ Mark II^ Station 03005, based on 31313, Vaisala RS80 PCCora (62=VD_), VIZ Mark II Microsonde (49=ZN4), missing 31313 assumed to be VD_		
76524	M__ 	SCH	  M__ Multiple instruments, use 31313 info^  If 31313 is not present, apply no corrections.  (This instrument type should be assigned only when all or almost all observations		
58650	VC_ 	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
63515	VD_ 	SCH	  VD_ Vaisala RS80 PC Cora base case 31313=96299^ (W3=62) <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=none>		
15121	IGRA2	IGRA2	CHANGE SONDE MODEL , BRITAIN KEW MARK I , to , BRITAIN KEW MARK II 	1946-01-01	3.0
15122	IGRA2	IGRA2	CHANGE SONDE MODEL , BRITAIN KEW MARK II , to , BRITAIN KEW MARK IIB UNSPECIFIED 	1952-01-01	3.0
15125	IGRA2	IGRA2	USING SONDE MODEL , I1 , BRITAIN KEW MARK II 	1960-01-01	3.0
15129	IGRA2	IGRA2	USING SONDE MODEL , I1 , BRITAIN KEW MARK IIB UNSPECIFIED 	1976-01-01	3.0
15130	IGRA2	IGRA2	CHANGE SONDE MODEL , BRITAIN KEW MARK IIB UNSPECIFIED , to , BRITAIN KEW MARK III 	1978-10-01	3.0
15132	IGRA2	IGRA2	USING SONDE MODEL , I1 , BRITAIN UNSPECIFIED 	1982-01-01	3.0
15133	IGRA2	IGRA2	USING SONDE MODEL , I1 , BRITAIN KEW MARK III 	1986-01-01	3.0
15133	IGRA2	IGRA2	USING SONDE MODEL , I1 , BRITAIN KEW MARK III 	1986-01-01	3.0
15136	IGRA2	IGRA2	CHANGE SONDE MODEL , BRITAIN KEW MARK III , to , VAISALA RS80 UNSPECIFIED 	1990-05-01	3.0
