	sensor_id	source	comment	date_time	value
0	177	WMO	Modem GPSonde M10 (France)                           		
0	G4  	SCH	  [23,24,25|05,15] French Mesural or Metox (There may be some radiation heating at 300 mb through 1976 as in stations 65578 and 91925)		
4580	IGRA2	IGRA2	CHANGE SONDE MODEL , FRANCE METOX CT UNSPECIFIED , to , FRANCE MESURAL FMO 1940B 	1967-02-01	3.0
4581	IGRA2	IGRA2	CHANGE SONDE MODEL , FRANCE MESURAL FMO 1940B , to , FRANCE MESURAL FMO 1943B 	1969-01-01	3.0
4582	IGRA2	IGRA2	CHANGE SONDE MODEL , FRANCE MESURAL FMO 1943B , to , FRANCE MESURAL FMO 1944C 	1972-01-01	3.0
4583	IGRA2	IGRA2	CHANGE SONDE MODEL , FRANCE MESURAL FMO 1944C , to , FRANCE MESURAL FMO 1944C 1945A OR 1945B 	1974-01-01	3.0
4585	IGRA2	IGRA2	CHANGE SONDE MODEL , FRANCE MESURAL FMO 1944C 1945A OR 1945B , to , FRANCE MESURAL FMO 1950 	1979-01-01	3.0
4586	IGRA2	IGRA2	CHANGE SONDE MODEL , FRANCE MESURAL FMO 1950 , to , FRANCE MESURAL FMO 1955 	1983-01-01	3.0
4587	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL UNSPECIFIED 	1986-01-01	3.0
4587	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL UNSPECIFIED 	1986-01-01	3.0
4590	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1992-12-01	3.0
