	sensor_id	source	comment	date_time	value
0	V18 	SCH	  V18 Vaisala RS18 hair hygrometer radiosonde {1972} WMO instr=35^ (W3=35, T=031) <F=T25,400,1680FR,P=2Ac,T=BRc,U=Hrc>		
28765	V2_ 	SCH	  V2_ Vaisala RS21 unspecified model {1974} WMO instr=36^ (W3=36, T=037)		
17804	VU_ 	SCH	  VU_ Vaisala unspecified model before RS80^ (W1=01, T=023)		
30168	W__ 	SCH	  W__ Wind only, method unspecified^		
33017	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
9356	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL FMO 1950A 	1982-01-01	3.0
9357	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS18 	1982-01-01	3.0
9360	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL MH73A 	1986-01-01	3.0
9357	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS18 	1982-01-01	3.0
9362	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL UNSPECIFIED 	1989-01-01	3.0
