	sensor_id	source	comment	date_time	value
4430	117	WMO	Graw DFM-09 (Germany)                            		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
30098	MV2 	SCH	  MV2 Mixed Vaisala RS80 (V8A) and RS80 DigiCORA (VC_)^ Canada 1994, mixed Vaisala RS80 unspecified (V8A, no 31313) and RS80 DigiCORA or Marwin (61=VC_ in 31313)		
26354	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
30251	VC_ 	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
0	ZH1 	SCH	  ZH1 VIZ model 1292-410 NWS 1680 MHz baseline {1973}^ (W1=19 calls this VIZ 1292, T=427) NWS stock #J005 <F=V1680AB,P=A,T=TR(ML-405),U=C,W=Ra(WBRT or GMD-1)>		
19835	ZI1 	SCH	  ZI1 VIZ model 1392-410 NWS 1680 MHz baseline {late 1970s}^ (W1=19 calls this VIZ 1392-401, T=441) NWS stock no. J030 <F=T1680AB,P=A,T=TR(ML-405),U=C,		
2809	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 	1982-01-01	3.0
2809	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 	1982-01-01	3.0
2812	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
2809	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 	1982-01-01	3.0
2815	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1992-12-01	3.0
