	sensor_id	source	comment	date_time	value
0	??? 	SCH	  ??? Unknown instrument category because data is not available for checking^		
15496	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
17468	VC_ 	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
6035	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
12704	ZJT 	SCH	  ZJT VIZ model 1399-410 NWS 1680/403 MHz baseline transponder, new hygristor {1980} 31313=51003^ (T=447) <F=T1680AB,P=A,T=TR(ML-405),U=C,		
15488	ZKT 	SCH	"  ZKT VIZ model 1499-510 NWS ART ""B"" 1680/403 MHz J051 transponder {~ 1990} 31313=01103^ NWS stock no. J051 <F=T1680AL,P=Ab,T=TR(ML-405),U=C,N=T403a(WBRT"		
17707	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ MK I MICROSONDE OMEGA UNSPECIFIED 	1982-01-01	3.0
17707	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ MK I MICROSONDE OMEGA UNSPECIFIED 	1982-01-01	3.0
17710	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1989-01-01	3.0
17711	IGRA2	IGRA2	USING SONDE MODEL , I1 , USA SPACE DATA UNSPECIFIED 	1992-12-01	3.0
