	sensor_id	source	comment	date_time	value
3918	111	WMO	Sippican LMS6 w/Chip Thermistor, external boom mounted capacitance relative   humidity sensor, and derived pressure from GPS   height          		
3919	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
0	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
2436	153	WMO	AVK – I-2012 (Russian Federation)                          		
2457	160	WMO	MARL-A or Vektor-M – I-2012 (Russian Federation)                        		
1615	162	WMO	MARL-A or Vektor-M – MRZ-3MK (Russian Federation)                        		
341	27	WMO	AVK-MRZ (Russian Federation)                		
1332	58	WMO	AVK-BAR (Russian Federation)                		
1806	68	WMO	AVK-RZM-2 (Russian Federation)                		
1411	69	WMO	MARL-A or Vektor-M-RZM-2 (Russian Federation)              		
83	88	WMO	MARL-A or Vektor-M-MRZ (Russian Federation)              		
103	89	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              		
1592	90	WMO	Radiosonde not specified or unknown             		
32221	MR5 	SCH	  MR5 Mixed Russia RKZ-5 (RK5, DP to or near top) and MARS-2-2 (RRB, DP to T around -40), both using Meteorit-2 radar^		
32269	MR6 	SCH	  MR6 exact type insufficiently documented		
37116	MR7 	SCH	  MR7 Mixed Russia MARS-1 (RR1, no DP except at sfc), MARS-2, (RR2, DP to T > -40), and MRZ-3A (RZ3, DP to or near top)^		
37822	MRB 	SCH	  MRB Mixed Russia MARS-2-2 (RRB, DP to T around -40) and MRZ-3A (RZ3, DP to or near top)^		
32458	MRr 	SCH	  MRr Mixed Russia MARS no RH (RR1, no RH so sfc DP only) and MARS-2 (RR2, either RRA or RRB, DP to T around -40)^		
19272	RK5 	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>		
31561	RRB 	SCH	  RRB USSR MARS-2-2 radiosonde {1983} 31313=72903^ (W3=29, T=225, 31313=72903) used with Meteorit-2 radar <F=T1780PM,P=0,T=TR,U=G,W=Ta>		
0	RSN 	SCH	  RSN USSR RZ-049 radiosonde, nontrackable transmitter {<= 1951}^ (I=S2) also known as RS-049, R-049, or Molchanov RS-049 (written P3-049 in Cyrillic),		
37205	RZ1 	SCH	  RZ1 Russia/USSR MRZ 1780 MHz temperature only radiosonde {1986} WMO instr=27^		
37198	RZ3 	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>		
44859	RZW 	SCH	  RZW Russia MRZ-3A radiosonde with MARL-A or Vektor-M phased-array radiotheodolite {2004} 31313=58803^ (W3=88) <F=T1680PL,P=0,T=TR(MMT-1),U=G,W=Ta>		
42778	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
12385	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RZ-049 UNSPECIFIED , to , USSR A-22 UNSPECIFIED 	1957-07-01	3.0
12386	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR RZ-049 UNSPECIFIED 	1960-01-01	3.0
12387	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR A-22 UNSPECIFIED , to , USSR RKZ-5 1780 MHZ 	1972-05-01	3.0
12388	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR A-22 UNSPECIFIED 	1976-01-01	3.0
12389	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RKZ-5 1780 MHZ , to , RUSSIA/USSR MARS UNSPECIFIED 	1986-04-01	3.0
12390	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
12390	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
12392	IGRA2	IGRA2	CHANGE SONDE MODEL , RUSSIA/USSR MARS UNSPECIFIED , to , RUSSIA/USSR MRZ UNSPECIFIED 	1990-02-01	3.0
12395	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ UNSPECIFIED 	1992-12-01	3.0
12397	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ-3A 	1996-04-01	3.0
12399	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , RUSSIA/USSR MRZ-3A , to , RUSSIA MARL-A-MRZ OR VEKTOR-M-MRZ 	2005-09-01	3.0
12402	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , RUSSIA MARL-A-MRZ OR VEKTOR-M-MRZ , to , RUSSIA/USSR MRZ-3A 	2005-12-01	3.0
12405	IGRA2	IGRA2	CHANGE SONDE MODEL , I2 , NONE , to , RUSSIA MARL-A-MRZ OR VEKTOR-M-MRZ 	2006-05-01	3.0
12397	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ-3A 	1996-04-01	3.0
12408	IGRA2	IGRA2	USING SONDE MODEL , I2 , RUSSIA MARL-A-MRZ OR VEKTOR-M-MRZ 	2007-01-01	3.0
