	sensor_id	source	comment	date_time	value
295	2	WMO	 No radiosonde – passive target (e.g. reflector)                 		
0	C1  	SCH	  General VIZ type		
33802	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
39328	W__ 	SCH	  W__ Wind only, method unspecified^		
10229	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA FAN TYPE 	1960-01-01	3.0
10230	IGRA2	IGRA2	USING SONDE MODEL , INDIA FAN TYPE 	1963-02-01	3.0
10231	IGRA2	IGRA2	CHANGE SONDE MODEL , INDIA FAN TYPE , to , AUSTRALIA PHILIPS UNSPECIFIED 	1965-04-01	3.0
10232	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA PHILIPS UNSPECIFIED , to , ITALY AUTOVOX 403 MHZ 	1965-09-01	3.0
10233	IGRA2	IGRA2	CHANGE SONDE MODEL , ITALY AUTOVOX 403 MHZ , to , JAPAN MEISEI UNSPECIFIED 	1968-04-01	3.0
10234	IGRA2	IGRA2	CHANGE SONDE MODEL , JAPAN MEISEI UNSPECIFIED , to , AUSTRALIA ASTOR UNSPECIFIED 	1969-07-01	3.0
10235	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR UNSPECIFIED , to , UNKNOWN 	1975-05-01	3.0
10236	IGRA2	IGRA2	CHANGE SONDE MODEL , UNKNOWN , to , UNKNOWN 	1977-07-01	3.0
10239	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ 1392 SERIES UNSPEC TRANSISTOR XMTR 	1982-01-01	3.0
10240	IGRA2	IGRA2	USING SONDE MODEL , I2 , AUSTRALIA PHILIPS RS4 UNSPECIFIED 	1982-01-01	3.0
10236	IGRA2	IGRA2	CHANGE SONDE MODEL , UNKNOWN , to , UNKNOWN 	1977-07-01	3.0
10242	IGRA2	IGRA2	CHANGE SONDE MODEL , UNKNOWN , to , VAISALA RS80 UNSPECIFIED 	1985-08-01	3.0
10243	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
10243	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
