	sensor_id	source	comment	date_time	value
0	DG4 	SCH	"  DG4 Germany Graw M60 ""Registration"" radiosonde 27 MHz {1960}^ (W2=07 from 197909 to 198505, W3=19, T=051) <F=T28ME,P=2A,T=BS,U=Hr>"		
19727	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
24561	VAA 	SCH	  VAA Vaisala RS80 MicroCora radiosonde auto corr, Russia VLF wind 31313=43705^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=A (Russian Alpha VLF)>		
25414	VAL 	SCH	  VAL Vaisala RS80 MicroCora radiosonde auto corr, LoRAN wind 31313=43706^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
23082	VAV 	SCH	  VAV Vaisala RS80 MicroCora radiosonde auto corr, Omega wind 31313=43705^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=O>		
24883	VCL 	SCH	  VCL Vaisala RS80 DigiCORA I, II, or Marwin auto corr, LoRAN wind 31313=46106^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=L>		
22931	VCV 	SCH	  VCV Vaisala RS80 DigiCORA I, II, or Marwin auto corr, Omega wind 31313=46105^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=O>		
20501	VD_ 	SCH	  VD_ Vaisala RS80 PC Cora base case 31313=96299^ (W3=62) <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=none>		
8903	ZH_ 	SCH	  ZH_ VIZ 1292 series, unspecified model {1973}^		
14473	ZJ_ 	SCH	  ZJ_ VIZ 1392 series new hygristor, unspecified model {1980}^		
1712	IGRA2	IGRA2	USING SONDE MODEL , I1 , BRITAIN KEW MARK II 	1960-01-01	3.0
1713	IGRA2	IGRA2	CHANGE SONDE MODEL , BRITAIN KEW MARK II , to , GERMANY GRAW H50 	1961-05-01	3.0
1713	IGRA2	IGRA2	CHANGE SONDE MODEL , BRITAIN KEW MARK II , to , GERMANY GRAW H50 	1961-05-01	3.0
1715	IGRA2	IGRA2	CHANGE SONDE MODEL , GERMANY GRAW H50 , to , GERMANY GRAW M60 UNSPECIFIED 	1964-02-01	3.0
1715	IGRA2	IGRA2	CHANGE SONDE MODEL , GERMANY GRAW H50 , to , GERMANY GRAW M60 UNSPECIFIED 	1964-02-01	3.0
1717	IGRA2	IGRA2	CHANGE SONDE MODEL , GERMANY GRAW M60 UNSPECIFIED , to , VIZ UNSPECIFIED 	1980-01-01	3.0
1717	IGRA2	IGRA2	CHANGE SONDE MODEL , GERMANY GRAW M60 UNSPECIFIED , to , VIZ UNSPECIFIED 	1980-01-01	3.0
1720	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 	1982-01-01	3.0
1723	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 	1986-01-01	3.0
1724	IGRA2	IGRA2	USING SONDE MODEL , I2 , VIZ UNSPECIFIED 	1986-01-01	3.0
1726	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
1728	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1990-01-01	3.0
1726	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
