	sensor_id	source	comment	date_time	value
209	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
3137	131	WMO	Taiyuan GTS1-1/GFE(L) (China )                           		
3736	150	WMO	Meteolabor SRS-C50/Argus (Switzerland)                            		
3288	160	WMO	MARL-A or Vektor-M – I-2012 (Russian Federation)                        		
3902	162	WMO	MARL-A or Vektor-M – MRZ-3MK (Russian Federation)                        		
753	59	WMO	Modem M2K2-R 1680 MHz RDF radiosonde with pressure sensor chip (France)        		
915	61	WMO	Vaisala RS80/Loran/Digicora I, II or Marwin (Finland)            		
2299	69	WMO	MARL-A or Vektor-M-RZM-2 (Russian Federation)              		
0	88	WMO	MARL-A or Vektor-M-MRZ (Russian Federation)              		
108	89	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              		
191	9	WMO	 No radiosonde – system unknown or not specified          		
2899	90	WMO	Radiosonde not specified or unknown             		
0	RZW 	SCH	  RZW Russia MRZ-3A radiosonde with MARL-A or Vektor-M phased-array radiotheodolite {2004} 31313=58803^ (W3=88) <F=T1680PL,P=0,T=TR(MMT-1),U=G,W=Ta>		
