	sensor_id	source	comment	date_time	value
490	122	WMO	Meisei RS-11G GPS radiosonde w/thermistor, capacitance   relative humidity sensor,   and derived pressure from GPS   height (Japan)         		
3659	135	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            		
5562	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
1135	4	WMO	 No radiosonde – passive temperature-humidity profiler            		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	J56 	SCH	  J56 Japan Meisei RSII-56 1680 MHz radiosonde {1956}^ (I=J, W1=05, W2=09 through 198505, C=748) <F=V1680ME,P=2A,T=BS,U=Hr>		
41547	J80 	SCH	  J80 Japan Meisei RSII-80 or RS2-80 radiosonde {1981} 31313=72202^ (W2=09, W3=22, 31313=72202) <F=T1680FB,P=A,T=TR,U=C>		
59852	J94 	SCH	  J94 Japan Meisei RSII-91 radiosonde, SiO type 94 coated thermistor {~1994} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>		
67385	J99 	SCH	  J99 Japan Meisei RSII-91 new hygrometer radiosonde {199907} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>		
72451	J9H 	SCH	  J9H Japan Meisei RSII-91 radiosonde, RH correction {200302} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>		
7880	IGRA2	IGRA2	CHANGE SONDE MODEL , JAPAN MEISEI OR KUBOTA S-50M-L , to , JAPAN MEISEI RSII-56 1680 MHZ 	1957-01-01	3.0
7881	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS53 ERRONEOUS 	1960-01-01	3.0
7882	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS56 ERRONEOUS 	1960-01-01	3.0
7883	IGRA2	IGRA2	USING SONDE MODEL , I3 , VAISALA RS 2 56 ERRONEOUS 	1960-01-01	3.0
7884	IGRA2	IGRA2	USING SONDE MODEL , I1 , OZONE: JAPAN MEISEI RS2-KC-68 CHEMILUMI 	1968-05-01	3.0
7886	IGRA2	IGRA2	CHANGE SONDE MODEL , I2 , NONE , to , JAPAN METEOR AGENCY ECHOSONDE 	1971-05-01	3.0
7887	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , OZONE: JAPAN MEISEI RS2-KC-68 CHEMILUMI , to , OZONE: JAPAN MEISEI RSII-KC-79, 79D ECC 	1979-10-01	3.0
7888	IGRA2	IGRA2	CHANGE SONDE MODEL , JAPAN MEISEI RSII-56 1680 MHZ , to , JAPAN MEISEI RSII-80 	1981-03-01	3.0
7890	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-80 	1982-01-01	3.0
7890	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-80 	1982-01-01	3.0
7893	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI UNSPECIFIED 	1989-01-01	3.0
7890	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-80 	1982-01-01	3.0
7896	IGRA2	IGRA2	USING SONDE MODEL , JAPAN MEISEI RSII-91 UNSPECIFIED 	1994-05-01	3.0
7898	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-91 TYPE 94 THERMISTOR 	1995-11-01	3.0
7900	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , OZONE: JAPAN MEISEI RSII-KC-79, 79D ECC , to , OZONE: JAPAN MEISEI RSII-KC-96 ECC 	1997-08-01	3.0
7902	IGRA2	IGRA2	USING SONDE MODEL , I1 , OZONE: JAPAN MEISEI RSII-KC-96 ECC 	2002-04-01	3.0
7904	IGRA2	IGRA2	USING SONDE MODEL , I1 , OZONE: JAPAN MEISEI KC-02GE GPS ECC 	2004-01-01	3.0
7907	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-91 RH CORRECTION 	2007-01-01	3.0
