	sensor_id	source	comment	date_time	value
1011	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
1	80	WMO	Vaisala RS92/Digicora III (Finland)               		
20540	RA4 	SCH	  RA4 USSR A-22-IV transponder radiosonde {1961}^ (W2=12, T=074) <F=V403ME,P=2A,T=BC,U=G,W=T216m>		
24787	RZ3 	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>		
26978	VCG 	SCH	  VCG Vaisala RS80 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=46108^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=G>		
26861	VCN 	SCH	  VCN Vaisala RS80 DigiCORA I, II, or Marwin auto corr, no wind 31313=46100^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=none>		
26898	VCR 	SCH	  VCR Vaisala RS80 DigiCORA I, II, or Marwin auto corr, RDF wind 31313=46102^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>		
26577	VCV 	SCH	  VCV Vaisala RS80 DigiCORA I, II, or Marwin auto corr, Omega wind 31313=46105^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=O>		
18902	W__ 	SCH	  W__ Wind only, method unspecified^		
20034	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
0	Z472	SCH	  Z472 exact type insufficiently documented		
19405	Z4a2	SCH	  Z4a2 exact type insufficiently documented		
17956	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE METOX CT UNSPECIFIED 	1960-01-01	3.0
17957	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , USSR A-22-IV UNSPECIFIED 	1976-07-01	3.0
17957	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , USSR A-22-IV UNSPECIFIED 	1976-07-01	3.0
17960	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR A-22-IV UNSPECIFIED 	1982-01-01	3.0
17962	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR A-22-IV UNSPECIFIED , to , RUSSIA/USSR MRZ UNSPECIFIED 	1989-09-01	3.0
17963	IGRA2	IGRA2	USING SONDE MODEL , RUSSIA/USSR MRZ UNSPECIFIED 	1989-09-01	3.0
17964	IGRA2	IGRA2	USING SONDE MODEL , USSR A-22-IV UNSPECIFIED 	1990-09-01	3.0
