	sensor_id	source	comment	date_time	value
199	177	WMO	Modem GPSonde M10 (France)                           		
0	57	WMO	Modem M2K2-DC (France)                		
15413	BFG 	SCH	  BFG South Africa InterMet Africa BAT-16G radiosonde {2007} 31313=49808^ <F=T1676-1682FL,P=none,T=TB,U=A,N=G>		
0	NDX 	SCH	  NDX Germany Assmann-Hergesell tubular bimetal and Teisserenc de Bort bimetal spring thermometer PTU meteorograph {1905}^ <F=C,P=A,T=2B,U=H>		
1988	V1R 	SCH	  V1R Vaisala RS11 rolled hair radiosonde {1954}^ (I=V, T=024) <F=T25FR,P=Ac,T=BSc,U=Hrc>		
15090	VNg 	SCH	  VNg Vaisala RS92 DigiCORA III auto corr, GPS wind 31313=48008^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
14717	W_P 	SCH	  W_P Wind only, pilot balloon (pibal)^		
38	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
15072	ZQr 	SCH	  ZQr Sippican model 1547-___ MK II Microsonde 403 MHz PTU chip thermistor, auto solar corr {~ 2003} 31313=58602^ (W3=86) <F=T403DL,P=Ac,T=TC,U=C,W=Ra>		
15099	Zqr 	SCH	  Zqr Sippican model 1547-___ MK II Microsonde 403 MHz PTU chip thermistor, no rad corr {~ 2003} 31313=08602^ (W3=86) <F=T403DL,P=Ac,T=TC,U=C,W=Ra>		
15043	IGRA2	IGRA2	USING SONDE MODEL , BRITAIN KEW MARK I 	1958-01-01	3.0
15044	IGRA2	IGRA2	USING SONDE MODEL , I1 , BRITAIN KEW MARK IIB UNSPECIFIED 	1960-01-01	3.0
15047	IGRA2	IGRA2	CHANGE SONDE MODEL , BRITAIN KEW MARK I , to , VAISALA RS13/15 UNSPECIFIED 	1966-01-01	3.0
15049	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS18 	1982-01-01	3.0
15050	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS18 , to , FRANCE MESURAL MH73A 	1984-01-01	3.0
15054	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL MH73A 	1986-01-01	3.0
15055	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS18 	1986-01-01	3.0
15054	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL MH73A 	1986-01-01	3.0
