	sensor_id	source	comment	date_time	value
364	122	WMO	Meisei RS-11G GPS radiosonde w/thermistor, capacitance   relative humidity sensor,   and derived pressure from GPS   height (Japan)         		
3444	135	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            		
5488	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	J56 	SCH	  J56 Japan Meisei RSII-56 1680 MHz radiosonde {1956}^ (I=J, W1=05, W2=09 through 198505, C=748) <F=V1680ME,P=2A,T=BS,U=Hr>		
30015	J80 	SCH	  J80 Japan Meisei RSII-80 or RS2-80 radiosonde {1981} 31313=72202^ (W2=09, W3=22, 31313=72202) <F=T1680FB,P=A,T=TR,U=C>		
37040	J8H 	SCH	  J8H Japan Meisei RSII-80 or RS2-80 high-resolution radiosonde {1986}^ <F=T1680FB,P=A,T=TR,U=C>		
46336	J93 	SCH	  J93 Japan Meisei RSII-91 radiosonde, SiO type 93 uncoated thermistor {1991} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>		
55906	J99 	SCH	  J99 Japan Meisei RSII-91 new hygrometer radiosonde {199907} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>		
60938	J9H 	SCH	  J9H Japan Meisei RSII-91 radiosonde, RH correction {200302} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>		
7656	IGRA2	IGRA2	CHANGE SONDE MODEL , JAPAN MEISEI OR KUBOTA S-50M-L , to , JAPAN MEISEI RSII-56 1680 MHZ 	1957-01-01	3.0
7657	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS53 ERRONEOUS 	1960-01-01	3.0
7658	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS56 ERRONEOUS 	1960-01-01	3.0
7659	IGRA2	IGRA2	USING SONDE MODEL , I3 , VAISALA RS 2 56 ERRONEOUS 	1960-01-01	3.0
7660	IGRA2	IGRA2	CHANGE SONDE MODEL , I2 , NONE , to , JAPAN METEOR AGENCY ECHOSONDE 	1962-01-01	3.0
7661	IGRA2	IGRA2	USING SONDE MODEL , I1 , OZONE: JAPAN MEISEI RS2-KC-68 CHEMILUMI 	1968-01-01	3.0
7663	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , OZONE: JAPAN MEISEI RS2-KC-68 CHEMILUMI , to , OZONE: JAPAN MEISEI RSII-KC-79, 79D ECC 	1979-10-01	3.0
7664	IGRA2	IGRA2	CHANGE SONDE MODEL , JAPAN MEISEI RSII-56 1680 MHZ , to , JAPAN MEISEI RSII-80 	1981-03-01	3.0
7666	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-80 	1982-01-01	3.0
7666	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-80 	1982-01-01	3.0
7669	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI UNSPECIFIED 	1989-01-01	3.0
7671	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-91 UNSPECIFIED 	1993-01-01	3.0
7673	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-91 TYPE 94 THERMISTOR 	1995-11-01	3.0
7675	IGRA2	IGRA2	CHANGE SONDE MODEL , I2 , OZONE: JAPAN MEISEI RSII-KC-79, 79D ECC , to , OZONE: JAPAN MEISEI RSII-KC-96 ECC 	1997-06-01	3.0
7678	IGRA2	IGRA2	USING SONDE MODEL , I2 , OZONE: JAPAN MEISEI RSII-KC-96 ECC 	2002-04-01	3.0
7680	IGRA2	IGRA2	USING SONDE MODEL , I2 , OZONE: JAPAN MEISEI KC-02GE GPS ECC 	2004-01-01	3.0
7683	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-91 RH CORRECTION 	2007-01-01	3.0
