	sensor_id	source	comment	date_time	value
606	177	WMO	Modem GPSonde M10 (France)                           		
0	79	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            		
0	G)  	SCH	  Goldbeaters skin and hair (63832, 63894)		
50648	VCG 	SCH	  VCG Vaisala RS80 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=46108^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=G>		
39915	VC_ 	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
50803	VNG 	SCH	  VNG Vaisala RS92 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=47908^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
5	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
9294	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL FMO 1950A 	1982-01-01	3.0
9295	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS18 	1982-01-01	3.0
9298	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL MH73A 	1986-01-01	3.0
9295	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS18 	1982-01-01	3.0
9300	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL UNSPECIFIED 	1989-01-01	3.0
9300	IGRA2	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL UNSPECIFIED 	1989-01-01	3.0
