	sensor_id	source	comment	date_time	value
0	117	WMO	Graw DFM-09 (Germany)                            		
2040	135	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            		
5121	154	WMO	Graw DFM-17 (Germany)                            		
879	18	WMO	Graw DFM-06 (Germany)                		
153	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	C2  	SCH	"  [10,31,38,48,65|01,02,03,18] VIZ specifically [VIZ A was ""pressure commutated""] includes VIZ A (model 1492-510, used 1986 to no later"		
4345	C@  	SCH	  Mixed carbon and capacitive, capacitive models unknown (17030 and other Turkish stations)		
14814	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ 1392 SERIES UNSPEC TRANSISTOR XMTR 	1982-01-01	3.0
14815	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS21 UNSPECIFIED 	1982-01-01	3.0
14819	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS18 	1986-01-01	3.0
14820	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS80 UNSPECIFIED 	1986-01-01	3.0
14821	IGRA2	IGRA2	USING SONDE MODEL , I3 , VIZ UNSPECIFIED 	1986-01-01	3.0
14822	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
14822	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
14824	IGRA2	IGRA2	USING SONDE MODEL , I2 , VIZ UNSPECIFIED 	1992-12-01	3.0
