	sensor_id	source	comment	date_time	value
3678	1	WMO	NA		
742	117	WMO	Graw DFM-09 (Germany)                            		
2386	132	WMO	Shanghai GTS1/GFE(L) (China)                            		
8403	154	WMO	Graw DFM-17 (Germany)                            		
0	57	WMO	Modem M2K2-DC (France)                		
77	80	WMO	Vaisala RS92/Digicora III (Finland)               		
46325	MVC 	SCH	  MVC Mixed Vaisala RS80 DigiCORA no wind (VCN, 31313=46100) and RS80 DigiCORA GPS wind (VCG, 31313=46108)^ Station 48615 in 1999 after Omega is discontinued, 31313=46100 reported as		
0	V18 	SCH	  V18 Vaisala RS18 hair hygrometer radiosonde {1972} WMO instr=35^ (W3=35, T=031) <F=T25,400,1680FR,P=2Ac,T=BRc,U=Hrc>		
17623	V21 	SCH	  V21 Vaisala RS21 early capacitive hygrometer radiosonde {1974} WMO instr=36^ <F=T25,400,1680FU,P=2Ac,T=BRc,U=A>		
27677	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
38968	VC5 	SCH	  VC5 Vaisala RS80 DigiCORA I, II, or Marwin no corr, Omega wind 31313=06105^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=O>		
44963	VCG 	SCH	  VCG Vaisala RS80 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=46108^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=G>		
45427	VCN 	SCH	  VCN Vaisala RS80 DigiCORA I, II, or Marwin auto corr, no wind 31313=46100^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=none>		
33393	VHN 	SCH	  VHN Vaisala RS80-15N or RS80-15NA radiosonde^ (T=020) <F=T403AL,P=Ac,T=CB,U=A,N=O>		
49734	VHg 	SCH	  VHg Vaisala RS80-15GH H-Humicap GPS radiosonde^ <F=T403FL,P=Ac,T=CB,U=A,N=G>		
54945	VNG 	SCH	  VNG Vaisala RS92 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=47908^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
17792	W__ 	SCH	  W__ Wind only, method unspecified^		
9578	IGRA2	IGRA2	USING SONDE MODEL , VAISALA RS21 UNSPECIFIED 	1972-01-01	3.0
9580	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 	1982-01-01	3.0
9581	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS21 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1983-01-01	3.0
9583	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1986-01-01	3.0
9583	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1986-01-01	3.0
9586	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1993-12-01	3.0
