	sensor_id	source	comment	date_time	value
714	117	WMO	Graw DFM-09 (Germany)                            		
5138	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
4938	124	WMO	Vaisala RS41/AUTOSONDE (Finland)                            		
4860	142	WMO	Vaisala RS41 with pressure derived from GPS height/ AUTOSONDE (Finland)                     		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	??? 	SCH	  ??? Unknown instrument category because data is not available for checking^		
14788	RK5 	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>		
33691	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
5684	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 	1960-01-01	3.0
5685	IGRA2	IGRA2	USING SONDE MODEL , I2 , USSR A-22 UNSPECIFIED 	1960-01-01	3.0
5687	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-5 1780 MHZ 	1982-01-01	3.0
5689	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
5689	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
5692	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS OR MRZ UNSPECIFIED 	1993-01-01	3.0
