	sensor_id	source	comment	date_time	value
5204	112	WMO	Jin Yang RSG-20A with derived pressure from GPS height/GL-5000P (Republic   of Korea)                 		
5387	121	WMO	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        		
6175	145	WMO	Beijing Changfeng CF-06 (China)*                           		
1371	21	WMO	VIZ/Jin Yang MARK I MICROSONDE (Republic of Korea)           		
188	80	WMO	Vaisala RS92/Digicora III (Finland)               		
26923	I31 	SCH	  I31 India 401 MHz Mark 3 radiosonde {1992} WMO instr=20^ (T=183, W1=22, W3=20) <F=T401-406FB,P=A,T=TR,U=L>		
20348	IA5 	SCH	  IA5 India 401 MHz Audiomodulated or Mark 3 new thermistor radiosonde {198002} WMO instr=20^ (W1=18, W3=20, T=181) <F=T401AB,P=A,T=TR,U=L>		
13217	WI4 	SCH	  WI4 India wind only 401-MHz transmitter {1970}^ <F=V401F->		
0	W_P 	SCH	  W_P Wind only, pilot balloon (pibal)^		
6369	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , WIND: WIND ONLY PIBAL , to , WIND: INDIA 401 MHZ TRANSMITTER 	1974-01-01	3.0
6370	IGRA2	IGRA2	CHANGE GROUND EQUIP , G1 , UNKNOWN , to , RADIOSONDE GROUND EQUIP (RSGE) 401 MHZ 	1981-03-01	3.0
6371	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , WIND: INDIA 401 MHZ TRANSMITTER , to , INDIA AUDIOMOD 401 MHZ NEW THERMISTOR 	1981-03-01	3.0
6373	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
6373	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
6376	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , INDIA AUDIOMOD 401 MHZ NEW THERMISTOR , to , INDIA AUDIOMOD 401 MHZ NEW HUMIDITY DUC 	1988-01-01	3.0
6373	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
6381	IGRA2	IGRA2	USING GROUND EQUIP. , G1 , RADIOSONDE GROUND EQUIP (RSGE) 401 MHZ 	1990-10-01	3.0
6373	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
6384	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , INDIA AUDIOMOD 401 MHZ NEW HUMIDITY DUC , to , INDIA MARK 3 401 MHZ 1992 VERSION 	1992-01-01	3.0
