	sensor_id	source	comment	date_time	value
1097	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
0	79	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            		
257	80	WMO	Vaisala RS92/Digicora III (Finland)               		
3560	??? 	SCH	  ??? Unknown instrument category because data is not available for checking^		
0	V18 	SCH	  V18 Vaisala RS18 hair hygrometer radiosonde {1972} WMO instr=35^ (W3=35, T=031) <F=T25,400,1680FR,P=2Ac,T=BRc,U=Hrc>		
2071	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 	1982-01-01	3.0
2073	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 	1986-01-01	3.0
2074	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
2075	IGRA2	IGRA2	USING SONDE MODEL , VAISALA RS21 UNSPECIFIED 	1992-03-01	3.0
2074	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
