	sensor_id	source	comment	date_time	value
1088	117	WMO	Graw DFM-09 (Germany)                            		
0	183	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind		
28	51	WMO	VIZ-B2 (United States)                		
651	81	WMO	Vaisala RS92/Autosonde (Finland)                		
324	87	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         		
30846	CF  	SCH	  [51|--] VIZ B2 in USA, introduced in 1997 according to ERB2002		
34938	VND 	SCH	  VND Vaisala RS92-D (RS92-DD or RS92-DL) with InterMet IMS 1500 for NWS CHUAS {2009} 31313=08302^ <F=T1676-1682DL,P=Sc,T=Wc,U=2Ah,W=Ra>		
0	ZF1 	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>		
20769	ZJA 	SCH	  ZJA VIZ model 1392-510 NWS 1680 MHz Accu-Lok, new hygristor {1980}^ (T=001) NWS stock no. J031 <F=T1680AB,P=A,T=TR(ML-405),U=C,W=Ra(WBRT or GMD-1)>		
26130	ZKB 	SCH	"  ZKB VIZ model 1492-520 NWS 1680 MHz ART ""B"" Accu-Lok {1988} 31313=01102^ (T=004,W3=11,W2=28) NWS stock no. J060, 0.25 sec time sequenced <F=T1680AL,"		
4158	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1976-01-01	3.0
4160	IGRA2	IGRA2	USING SONDE MODEL , VIZ B 1492-520 NWS 1680 MHZ 	1988-09-01	3.0
4158	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1976-01-01	3.0
4158	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1976-01-01	3.0
