	sensor_id	source	comment	date_time	value
6933	124	WMO	Vaisala RS41/AUTOSONDE (Finland)                            		
3123	142	WMO	Vaisala RS41 with pressure derived from GPS height/ AUTOSONDE (Finland)                     		
702	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	81	WMO	Vaisala RS92/Autosonde (Finland)                		
47245	MV3 	SCH	  MV3 Mixed Vaisala RS80 MicroCora (VB_) and DigiCORA (VC_)^ Station 02836 and others, based on 31313, Vaisala RS80 MicroCora (60=VB_) with complete dew point, RS80 DigiCORA (61=VC_)		
51093	M__ 	SCH	  M__ Multiple instruments, use 31313 info^  If 31313 is not present, apply no corrections.  (This instrument type should be assigned only when all or almost all observations		
582	NY1 	SCH	  NY1 Norway E. Calwagen PTU airplane meteorograph {1924}^ <P=2A,T=B,U=H>		
1176	V11 	SCH	  V11 Vaisala RS11 radiosonde {1939}^ <F=T25FR,P=Ac,T=BSc,U=Hc>		
0	V18 	SCH	  V18 Vaisala RS18 hair hygrometer radiosonde {1972} WMO instr=35^ (W3=35, T=031) <F=T25,400,1680FR,P=2Ac,T=BRc,U=Hrc>		
30881	V2_ 	SCH	  V2_ Vaisala RS21 unspecified model {1974} WMO instr=36^ (W3=36, T=037)		
31673	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
47340	VC_ 	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
807	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
4596	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS11 , to , VAISALA RS12 WATER INSULATED 	1959-12-01	3.0
4597	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS38 ERRONEOUS 	1960-01-01	3.0
4598	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS12 WATER INSULATED , to , VAISALA RS13/15 UNSPECIFIED 	1966-12-01	3.0
4599	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS13/15 UNSPECIFIED , to , VAISALA RS18 	1975-12-01	3.0
4600	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS18 	1976-01-01	3.0
4601	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS18 , to , VAISALA RS21 UNSPECIFIED 	1981-06-01	3.0
4602	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS21 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1981-11-01	3.0
4602	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS21 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1981-11-01	3.0
4606	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1982-01-01	3.0
4606	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1982-01-01	3.0
4606	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1982-01-01	3.0
4606	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1982-01-01	3.0
