	sensor_id	source	comment	date_time	value
553	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
681	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
552	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
3	79	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            		
0	C2  	SCH	"  [10,31,38,48,65|01,02,03,18] VIZ specifically [VIZ A was ""pressure commutated""] includes VIZ A (model 1492-510, used 1986 to no later"		
10889	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
13369	VNG 	SCH	  VNG Vaisala RS92 DigiCORA I, II, or Marwin auto corr, GPS wind 31313=47908^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
9433	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ MK I MICROSONDE SERIES UNSPECIFIED 	1982-01-01	3.0
9434	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1989-01-01	3.0
9434	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1989-01-01	3.0
