	sensor_id	source	comment	date_time	value
3089	123	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           		
4958	124	WMO	Vaisala RS41/AUTOSONDE (Finland)                            		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	DG4 	SCH	"  DG4 Germany Graw M60 ""Registration"" radiosonde 27 MHz {1960}^ (W2=07 from 197909 to 198505, W3=19, T=051) <F=T28ME,P=2A,T=BS,U=Hr>"		
49614	MD3 	SCH	  MD3 Mixed Germany Graw M60 (DG4) and Vaisala RS80 (VD_)^ Station 10035 (See that station for special programming)		
49831	VD_ 	SCH	  VD_ Vaisala RS80 PC Cora base case 31313=96299^ (W3=62) <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=none>		
70003	VNg 	SCH	  VNg Vaisala RS92 DigiCORA III auto corr, GPS wind 31313=48008^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
5279	IGRA2	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW H50 	1960-01-01	3.0
5280	IGRA2	IGRA2	CHANGE SONDE MODEL , GERMANY GRAW H50 , to , GERMANY GRAW M60 UNSPECIFIED 	1963-01-01	3.0
5281	IGRA2	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 	1976-01-01	3.0
5281	IGRA2	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 	1976-01-01	3.0
5281	IGRA2	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 	1976-01-01	3.0
5281	IGRA2	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 	1976-01-01	3.0
5288	IGRA2	IGRA2	CHANGE SONDE MODEL , GERMANY GRAW M60 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1990-10-01	3.0
5290	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1993-01-01	3.0
