	sensor_id	source	comment	date_time	value
0	AA63	SCH	  AA63 exact type insufficiently documented		
31708	APA3	SCH	  APA3 exact type insufficiently documented		
38074	APB 	SCH	  APB Australia Philips Mk II.5 Carbon hygristor radiosonde, no censoring {1982}^ (T=283) <F=T403FB,P=A,T=TR,U=C(VIZ)>		
38840	APCa	SCH	  APCa Australia Philips Mk III improved humidity duct radiosonde, DP censor {1983}^ (T=284) (F=T403FB,P=A,T=TR(VIZ),U=C(VIZ)>		
46723	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
52781	VDR 	SCH	  VDR Vaisala RS80 PC Cora auto corr, RDF wind 31313=46202^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>		
55310	W_R 	SCH	  W_R exact type insufficiently documented		
698	IGRA2	IGRA2	USING SONDE MODEL , ASTOR 402 MHz 	1974-02-01	3.0
699	IGRA2	IGRA2	CHANGE SONDE MODEL , ASTOR 402 MHz , to , ASTOR MARK I 	1976-01-01	3.0
700	IGRA2	IGRA2	CHANGE SONDE MODEL , ASTOR MARK I , to , PHILIPS MK II 	1978-10-01	3.0
703	IGRA2	IGRA2	USING SONDE MODEL , I1 , PHILIPS RS4 	1982-01-01	3.0
705	IGRA2	IGRA2	CHANGE SONDE MODEL , PHILIPS MK II , to , PHILIPS MK II+HALF 	1982-07-01	3.0
706	IGRA2	IGRA2	CHANGE SONDE MODEL , PHILIPS MK II+HALF , to , PHILIPS MK III 	1983-04-01	3.0
707	IGRA2	IGRA2	USING SONDE MODEL , I1 , PHILIPS (Generic) 	1986-01-01	3.0
710	IGRA2	IGRA2	CHANGE SONDE MODEL , PHILIPS MK III , to , VAISALA RS80 	1987-10-01	3.0
711	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 	1989-01-01	3.0
711	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 	1989-01-01	3.0
