	sensor_id	source	comment	date_time	value
488	122	WMO	Meisei RS-11G GPS radiosonde w/thermistor, capacitance   relative humidity sensor,   and derived pressure from GPS   height (Japan)         		
3635	135	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            		
5543	141	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
0	J56 	SCH	  J56 Japan Meisei RSII-56 1680 MHz radiosonde {1956}^ (I=J, W1=05, W2=09 through 198505, C=748) <F=V1680ME,P=2A,T=BS,U=Hr>		
38272	J80 	SCH	  J80 Japan Meisei RSII-80 or RS2-80 radiosonde {1981} 31313=72202^ (W2=09, W3=22, 31313=72202) <F=T1680FB,P=A,T=TR,U=C>		
48127	J8H 	SCH	  J8H Japan Meisei RSII-80 or RS2-80 high-resolution radiosonde {1986}^ <F=T1680FB,P=A,T=TR,U=C>		
56494	J94 	SCH	  J94 Japan Meisei RSII-91 radiosonde, SiO type 94 coated thermistor {~1994} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>		
64074	J99 	SCH	  J99 Japan Meisei RSII-91 new hygrometer radiosonde {199907} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>		
69126	J9H 	SCH	  J9H Japan Meisei RSII-91 radiosonde, RH correction {200302} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>		
7484	IGRA2	IGRA2	CHANGE SONDE MODEL , JAPAN MEISEI OR KUBOTA S-50M-L , to , JAPAN MEISEI RSII-56 1680 MHZ 	1957-01-01	3.0
7485	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS53 ERRONEOUS 	1960-01-01	3.0
7486	IGRA2	IGRA2	USING SONDE MODEL , I2 , VAISALA RS56 ERRONEOUS 	1960-01-01	3.0
7487	IGRA2	IGRA2	USING SONDE MODEL , I3 , VAISALA RS 2 56 ERRONEOUS 	1960-01-01	3.0
7489	IGRA2	IGRA2	USING SONDE MODEL , I1 , OZONE: JAPAN MEISEI RS2-KC-68 CHEMILUMI 	1968-12-01	3.0
7490	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , OZONE: JAPAN MEISEI RS2-KC-68 CHEMILUMI , to , OZONE: JAPAN MEISEI RSII-KC-79, 79D ECC 	1979-10-01	3.0
7491	IGRA2	IGRA2	CHANGE SONDE MODEL , JAPAN MEISEI RSII-56 1680 MHZ , to , JAPAN MEISEI RSII-80 	1981-03-01	3.0
7493	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-80 	1982-01-01	3.0
7493	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-80 	1982-01-01	3.0
7496	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI UNSPECIFIED 	1989-01-01	3.0
7498	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-91 UNSPECIFIED 	1994-06-01	3.0
7500	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-91 TYPE 94 THERMISTOR 	1995-11-01	3.0
7502	IGRA2	IGRA2	USING SONDE MODEL , I2 , OZONE: JAPAN MEISEI RSII-KC-79, 79D ECC 	1997-07-01	3.0
7503	IGRA2	IGRA2	CHANGE SONDE MODEL , I2 , OZONE: JAPAN MEISEI RSII-KC-79, 79D ECC , to , OZONE: JAPAN MEISEI RSII-KC-96 ECC 	1997-08-01	3.0
7505	IGRA2	IGRA2	USING SONDE MODEL , I2 , OZONE: JAPAN MEISEI RSII-KC-96 ECC 	2002-04-01	3.0
7508	IGRA2	IGRA2	USING SONDE MODEL , I2 , OZONE: JAPAN MEISEI KC-02GE GPS ECC 	2004-01-01	3.0
7511	IGRA2	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-91 RH CORRECTION 	2007-01-01	3.0
