	sensor_id	source	comment	date_time	value
546	128	WMO	AVK - AK2-02 (Russian Federation)                          		
440	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
1890	160	WMO	MARL-A or Vektor-M – I-2012 (Russian Federation)                        		
4062	162	WMO	MARL-A or Vektor-M – MRZ-3MK (Russian Federation)                        		
34	27	WMO	AVK-MRZ (Russian Federation)                		
855	51	WMO	VIZ-B2 (United States)                		
2810	58	WMO	AVK-BAR (Russian Federation)                		
4682	59	WMO	Modem M2K2-R 1680 MHz RDF radiosonde with pressure sensor chip (France)        		
174	81	WMO	Vaisala RS92/Autosonde (Finland)                		
0	88	WMO	MARL-A or Vektor-M-MRZ (Russian Federation)              		
2119	89	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              		
1323	9	WMO	 No radiosonde – system unknown or not specified          		
1345	90	WMO	Radiosonde not specified or unknown             		
0	RK2 	SCH	  RK2 USSR RKZ-2 radiosonde {1967}^ (W2=20, T=304) <F=V1780PB,P=B,T=TR,U=G>		
32947	RRA 	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>		
42751	RZ3 	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>		
42940	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
13000	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RZ-049 UNSPECIFIED , to , USSR A-22 UNSPECIFIED 	1960-10-01	3.0
13001	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR RZ-049 UNSPECIFIED 	1960-01-01	3.0
13002	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR A-22 UNSPECIFIED , to , USSR RKZ-2 1780 MHZ 	1970-12-01	3.0
13003	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR A-22 UNSPECIFIED 	1976-01-01	3.0
13004	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RKZ-2 1780 MHZ , to , RUSSIA/USSR MARS UNSPECIFIED 	1985-08-01	3.0
13005	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
13005	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
13009	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS OR MRZ UNSPECIFIED 	1992-12-01	3.0
13011	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ-3A 	1996-05-01	3.0
13011	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ-3A 	1996-05-01	3.0
