	sensor_id	source	comment	date_time	value
3562	-922	SCH	NA		
41125	0	SCH	NA		
13481	1	SCH	NA		
33488	112	SCH	Jin Yang RSG-20A with derived pressure from GPS height/GL-5000P (Republic   of Korea)                 		
31969	114	SCH	Vaisala RS92/DigiCORA MW41 (Finland)                           		
52205	117	SCH	Graw DFM-09 (Germany)                            		
41166	121	SCH	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        		
51680	123	SCH	Vaisala RS41/DigiCORA MW41 (Finland)                           		
70	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
3956	162	WMO	MARL-A or Vektor-M – MRZ-3MK (Russian Federation)                        		
18933	2	SCH	 No radiosonde – passive target (e.g. reflector)                 		
47545	27	SCH	AVK-MRZ (Russian Federation)                		
51838	57	SCH	Modem M2K2-DC (France)                		
54739	68	SCH	AVK-RZM-2 (Russian Federation)                		
2269	69	WMO	MARL-A or Vektor-M-RZM-2 (Russian Federation)              		
56038	88	SCH	MARL-A or Vektor-M-MRZ (Russian Federation)              		
56042	89	SCH	MARL-A or Vektor-M-BAR (Russian Federation)              		
57860	9	SCH	 No radiosonde – system unknown or not specified          		
1384	90	WMO	Radiosonde not specified or unknown             		
5039	99	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        		
0	NA 	SCH	NA		
