	sensor_id	source	comment	date_time	value
60	128	WMO	AVK - AK2-02 (Russian Federation)                          		
295	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
2203	160	WMO	MARL-A or Vektor-M – I-2012 (Russian Federation)                        		
4096	162	WMO	MARL-A or Vektor-M – MRZ-3MK (Russian Federation)                        		
1	27	WMO	AVK-MRZ (Russian Federation)                		
650	68	WMO	AVK-RZM-2 (Russian Federation)                		
197	69	WMO	MARL-A or Vektor-M-RZM-2 (Russian Federation)              		
0	88	WMO	MARL-A or Vektor-M-MRZ (Russian Federation)              		
1813	89	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              		
1317	9	WMO	 No radiosonde – system unknown or not specified          		
1321	90	WMO	Radiosonde not specified or unknown             		
1594	99	WMO	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        		
35391	MR5 	SCH	  MR5 Mixed Russia RKZ-5 (RK5, DP to or near top) and MARS-2-2 (RRB, DP to T around -40), both using Meteorit-2 radar^		
26319	RK5 	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>		
0	RMT 	SCH	"  RMT USSR Molchanov comb ""Kammgeraet"" PTU radiosonde {1933}^ <F=V7.5MR,P=D,T=B,U=H>"		
48785	RRA 	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>		
35513	RRB 	SCH	  RRB USSR MARS-2-2 radiosonde {1983} 31313=72903^ (W3=29, T=225, 31313=72903) used with Meteorit-2 radar <F=T1780PM,P=0,T=TR,U=G,W=Ta>		
289	RS3 	SCH	  RS3 USSR RZ-043 radiosonde {1944}^ <F=V7.5MR,P=D,T=B,U=H>		
48680	RZ3 	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>		
288	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
12974	IGRA2	IGRA2	CHANGE SONDE MODEL , UNKNOWN , to , USSR RZ-049 UNSPECIFIED 	1955-01-01	3.0
12975	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RZ-049 UNSPECIFIED , to , USSR RKZ-1A 1780 MHZ 	1959-12-01	3.0
12976	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR RZ-049 UNSPECIFIED 	1960-01-01	3.0
12977	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RKZ-1A 1780 MHZ , to , USSR A-22 UNSPECIFIED 	1962-06-01	3.0
12978	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR A-22 UNSPECIFIED , to , USSR RKZ-5 1780 MHZ 	1971-06-01	3.0
12979	IGRA2	IGRA2	USING SONDE MODEL , I1 , USSR A-22 UNSPECIFIED 	1976-01-01	3.0
12980	IGRA2	IGRA2	CHANGE SONDE MODEL , USSR RKZ-5 1780 MHZ , to , RUSSIA/USSR MARS UNSPECIFIED 	1984-06-01	3.0
12981	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
12982	IGRA2	IGRA2	CHANGE SONDE MODEL , RUSSIA/USSR MARS UNSPECIFIED , to , RUSSIA/USSR MRZ UNSPECIFIED 	1987-01-01	3.0
12981	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 	1986-01-01	3.0
12986	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ UNSPECIFIED 	1992-12-01	3.0
12989	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ-3A 	1996-04-01	3.0
12991	IGRA2	IGRA2	CHANGE SONDE MODEL , I2 , NONE , to , RUSSIA/USSR MARS-2-1 	1996-06-01	3.0
12994	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , MIXED , to , RUSSIA/USSR MRZ-3A 	1996-08-01	3.0
12989	IGRA2	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ-3A 	1996-04-01	3.0
