	sensor_id	source	comment	date_time	value
0	RK5 	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>		
4904	RRB 	SCH	  RRB USSR MARS-2-2 radiosonde {1983} 31313=72903^ (W3=29, T=225, 31313=72903) used with Meteorit-2 radar <F=T1780PM,P=0,T=TR,U=G,W=Ta>		
9278	RZ3 	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>		
10388	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
17876	IGRA2	IGRA2	USING SONDE MODEL , I1 , RZ 049 	1960-01-01	3.0
17877	IGRA2	IGRA2	USING SONDE MODEL , I1 , A22 SERIES 	1976-01-01	3.0
17878	IGRA2	IGRA2	CHANGE SONDE MODEL , RKZ 5 , to , MARS 	1985-04-01	3.0
17879	IGRA2	IGRA2	USING SONDE MODEL , I1 , MARS 	1986-01-01	3.0
17879	IGRA2	IGRA2	USING SONDE MODEL , I1 , MARS 	1986-01-01	3.0
17881	IGRA2	IGRA2	CHANGE SONDE MODEL , MARS , to , MRZ 	1990-03-01	3.0
