	sensor_id	source	comment	date_time	value
4072	117	WMO	Graw DFM-09 (Germany)                            		
0	80	WMO	Vaisala RS92/Digicora III (Finland)               		
31676	VC_ 	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
0	ZH1 	SCH	  ZH1 VIZ model 1292-410 NWS 1680 MHz baseline {1973}^ (W1=19 calls this VIZ 1292, T=427) NWS stock #J005 <F=V1680AB,P=A,T=TR(ML-405),U=C,W=Ra(WBRT or GMD-1)>		
27487	Zml 	SCH	  Zml VIZ/Sippican MK II Microsonde no rad corr, LoRAN wind 31313=04906^		
2581	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 	1982-01-01	3.0
2581	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 	1982-01-01	3.0
2581	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 	1982-01-01	3.0
2585	IGRA2	IGRA2	USING SONDE MODEL , I1 , CANADA VALCOM UNSPECIFIED 	1992-12-01	3.0
2586	IGRA2	IGRA2	CHANGE SONDE MODEL , CANADA VALCOM UNSPECIFIED , to , VIZ UNSPECIFIED 	1993-01-01	3.0
2589	IGRA2	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VAISALA UNSPECIFIED 	1998-01-01	3.0
