	sensor_id	source	comment	date_time	value
1050	142	WMO	Vaisala RS41 with pressure derived from GPS height/ AUTOSONDE (Finland)                     		
0	81	WMO	Vaisala RS92/Autosonde (Finland)                		
19216	AA63	SCH	  AA63 exact type insufficiently documented		
44797	APA3	SCH	  APA3 exact type insufficiently documented		
50808	APB 	SCH	  APB Australia Philips Mk II.5 Carbon hygristor radiosonde, no censoring {1982}^ (T=283) <F=T403FB,P=A,T=TR,U=C(VIZ)>		
51823	APCa	SCH	  APCa Australia Philips Mk III improved humidity duct radiosonde, DP censor {1983}^ (T=284) (F=T403FB,P=A,T=TR(VIZ),U=C(VIZ)>		
0	AW1 	SCH	  AW1 Australia AWA MET 5238 radiosonde {1947}^ (T=117) <F=V72AB,P=A,T=TRd,U=L>		
60663	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
78923	VDG 	SCH	  VDG Vaisala RS80 PC Cora auto corr, GPS wind 31313=46208^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=G>		
64697	VDR 	SCH	  VDR Vaisala RS80 PC Cora auto corr, RDF wind 31313=46202^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>		
73791	VFG 	SCH	  VFG Vaisala RS80 Autosonde auto corr, RS80-15GA codeless GPS 31313=46608^ <F=T403FL,P=Ac,T=CB,U=A,N=G>		
78866	VN8 	SCH	  VN8 Vaisala RS92 Autosonde auto corr, GPS wind 31313=48108^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
79233	VNg 	SCH	  VNg Vaisala RS92 DigiCORA III auto corr, GPS wind 31313=48008^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>		
590	IGRA2	IGRA2	CHANGE SONDE MODEL , USWB BENDIX UNSPECIFIED , to , AUSTRALIA ASTOR RAYSONDE T. D. C. 	1945-01-01	3.0
591	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR RAYSONDE T. D. C. , to , AUSTRALIA AWA UNSPECIFIED 	1947-01-01	3.0
593	IGRA2	IGRA2	USING SONDE MODEL , AUSTRALIA ASTOR RAYSONDE T. D. C. 	1950-07-01	3.0
594	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA AWA UNSPECIFIED , to , AUSTRALIA ASTOR 72 MHZ UNSPECIFIED 	1953-01-01	3.0
595	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR RAYSONDE T. D. C. , to , AUSTRALIA ASTOR 72 MHZ UNSPECIFIED 	1953-01-01	3.0
596	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR 72 MHZ UNSPECIFIED , to , AUSTRALIA ASTOR 402 MHZ UNSPECIFIED 	1964-01-01	3.0
597	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR 72 MHZ UNSPECIFIED , to , AUSTRALIA ASTOR MK I TRANSISTOR 	1964-01-01	3.0
598	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR 402 MHZ UNSPECIFIED , to , AUSTRALIA ASTOR MK I TRANSISTOR 	1976-01-01	3.0
599	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR UNSPECIFIED , to , AUSTRALIA ASTOR MK I TRANSISTOR 	1976-01-01	3.0
600	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR MK I TRANSISTOR , to , AUSTRALIA PHILIPS MK II LICL HYGRISTOR 	1979-05-01	3.0
602	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA PHILIPS MK II LICL HYGRISTOR , to , AUSTRALIA PHILIPS MK 2.5 CARBON HYGRIST 	1982-07-01	3.0
605	IGRA2	IGRA2	USING SONDE MODEL , I1 , AUSTRALIA PHILIPS RS4 UNSPECIFIED 	1982-01-01	3.0
606	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA PHILIPS MK 2.5 CARBON HYGRIST , to , AUSTRALIA PHILIPS MK III CARBON HYGRIST 	1983-02-01	3.0
608	IGRA2	IGRA2	USING SONDE MODEL , I1 , AUSTRALIA PHILIPS UNSPECIFIED 	1986-01-01	3.0
611	IGRA2	IGRA2	CHANGE SONDE MODEL , AUSTRALIA PHILIPS MK III CARBON HYGRIST , to , VAISALA RS80-15 	1988-03-01	3.0
612	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
612	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
617	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS80-15 , to , VAISALA RS80-15GA 	1998-04-01	3.0
619	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS80-15GA , to , VAISALA RS92-SGP 	2006-01-01	3.0
