	sensor_id	source	comment	date_time	value
316	117	WMO	Graw DFM-09 (Germany)                            		
1856	129	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        		
1039	132	WMO	Shanghai GTS1/GFE(L) (China)                            		
4616	154	WMO	Graw DFM-17 (Germany)                            		
0	57	WMO	Modem M2K2-DC (France)                		
1421	7	WMO	iMet-1-AB (United States)                		
263	80	WMO	Vaisala RS92/Digicora III (Finland)               		
1523	CR  	SCH	  [13|16] Australian Astor RS4		
501	V2_ 	SCH	  V2_ Vaisala RS21 unspecified model {1974} WMO instr=36^ (W3=36, T=037)		
2359	V8A 	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>		
0	W__ 	SCH	  W__ Wind only, method unspecified^		
9653	IGRA2	IGRA2	USING SONDE MODEL , VAISALA RS21 UNSPECIFIED 	1978-01-01	3.0
9655	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 	1982-01-01	3.0
9658	IGRA2	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 	1986-01-01	3.0
9659	IGRA2	IGRA2	USING SONDE MODEL , I2 , JAPAN MEISEI UNSPECIFIED 	1986-01-01	3.0
9660	IGRA2	IGRA2	CHANGE SONDE MODEL , VAISALA RS21 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 	1987-01-01	3.0
9661	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
9661	IGRA2	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 	1989-01-01	3.0
