	sensor_id	source	comment	date_time	value
1830	1	WMO	NA		
2645	110	WMO	Sippican LMS5 w/Chip Thermistor, duct mounted capacitance relative humidity sensor and derived pressure from GPS height               		
757	111	WMO	Sippican LMS6 w/Chip Thermistor, external boom mounted capacitance relative   humidity sensor, and derived pressure from GPS   height          		
2279	113	WMO	Vaisala RS92/MARWIN MW32 (Finland)                           		
617	114	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           		
1037	115	WMO	PAZA-12M/Radiotheodolite-UL (Ukraine)                             		
2276	116	WMO	PAZA-22/AVK-1 (Ukraine)                             		
99	117	WMO	Graw DFM-09 (Germany)                            		
827	119	WMO	Polus-MRZ-N1 (Russian Federation)                            		
1808	121	WMO	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        		
2301	20	WMO	Indian Meteorological Service MK3 (India)              		
1824	3	WMO	 No radiosonde – active target (e.g. transponder)           		
2308	4	WMO	 No radiosonde – passive temperature-humidity profiler            		
1979	55	WMO	Meisei RS-01G (Japan)                		
66681	FGC 	SCH	  FGC France Geolink-Modem M2K2-DC 1680 MHz improved radiation protection {2006} 31313=45708^ <F=T1680DL,P=0,T=TC,U=A,N=GC>		
63822	I31 	SCH	  I31 India 401 MHz Mark 3 radiosonde {1992} WMO instr=20^ (T=183, W1=22, W3=20) <F=T401-406FB,P=A,T=TR,U=L>		
30926	IA1 	SCH	  IA1 India 401 MHz Audiomodulated radiosonde {1967}^ (W1=18, T=181) <F=V401AB,P=A,T=TR,U=L>		
36499	IA3 	SCH	  IA3 India 401 MHz Audiomodulated transistorized radiosonde {1975} WMO instr=20^ (W1=18, W3=20, T=181) <F=T401AB,P=A,T=TR,U=L>		
47598	IA5 	SCH	  IA5 India 401 MHz Audiomodulated or Mark 3 new thermistor radiosonde {198002} WMO instr=20^ (W1=18, W3=20, T=181) <F=T401AB,P=A,T=TR,U=L>		
50318	IA7 	SCH	  IA7 India 401 MHz Audiomodulated or Mark 3 new humidity duct radiosonde {1988} WMO instr=20^ (W1=18, W3=20, T=181) <F=T401AB,P=A,T=TR,U=L>		
0	IF1 	SCH	  IF1 India fan drive 75 MHz radiosonde {1940s}^ <F=V75HR(paper fan),P=A,T=BC,U=W>		
16209	IF2 	SCH	  IF2 India fan drive 2-transmitter 75 and 397 MHz radiosonde {1957}^ (I=N2) <F=V75+397HR(paper fan),P=A,T=BC,U=W>		
63701	MI1 	SCH	  MI1 Mixed India 401 MHz Mark 3 (I31) and Mark 4 (I41)^ Mixed 401 MHz India Mark 3 (I31, DP usually ends with T around -10 C but very irregular, moderate		
50272	W_P 	SCH	  W_P Wind only, pilot balloon (pibal)^		
50314	XXX 	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected		
7106	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA FAN 75 MHZ 	1949-12-01	3.0
7109	IGRA2	IGRA2	USING SONDE MODEL , INDIA FAN TYPE 	1949-12-01	3.0
7110	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , INDIA FAN 75 MHZ , to , INDIA FAN 2 TRANSMITTERS 75/397 MHZ 	1957-03-01	3.0
7112	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA FAN TYPE 	1960-01-01	3.0
7114	IGRA2	IGRA2	CHANGE SONDE MODEL , INDIA FAN TYPE , to , INDIA AUDIOMODULATED 	1970-12-01	3.0
7115	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , INDIA AUDIOMODULATED 401 MHZ , to , INDIA AUDIOMODULATED 401 MHZ TRANSISTOR 	1975-01-01	3.0
7116	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , INDIA AUDIOMODULATED 401 MHZ TRANSISTOR , to , INDIA AUDIOMOD 401 MHZ NEW THERMISTOR 	1980-02-01	3.0
7118	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
7118	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
7118	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
7124	IGRA2	IGRA2	CHANGE GROUND EQUIP , G1 , UNKNOWN , to , RADIOSONDE GROUND EQUIP (RSGE) 401 MHZ 	1990-10-01	3.0
7118	IGRA2	IGRA2	USING SONDE MODEL , I1 , INDIA MARK 3 	1982-01-01	3.0
7130	IGRA2	IGRA2	CHANGE SONDE MODEL , I1 , INDIA AUDIOMOD 401 MHZ NEW HUMIDITY DUC , to , INDIA MARK 3 401 MHZ 1992 VERSION 	1992-01-01	3.0
