level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
0	0		ROCK SPRINGS	41.6	-109.0667	2055.9				24027	1932.0	1947.0	True	0.0		0-20300-0-24027	IGRA2	rock springs	11.4	41.5875	-109.2022222	USW00024027					[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
0	0		ROCK SPRINGS FAA AP	41.6	-109.07	2060.4480000000003				24027	19871124.0	19890825.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
1	1		ROCK SPRINGS AP	41.6	-109.07	2060.4480000000003				24027	19950101.0	20010517.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
2	2		ROCK SPRINGS FAA AP	41.6	-109.07	2055.876				24027	19471201.0	19540101.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
3	3		ROCK SPRINGS FAA AP	41.6	-109.07	2055.876				24027	19540101.0	19600101.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
4	4		ROCK SPRINGS FAA AP	41.6	-109.07	2055.876				24027	19600101.0	19660101.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
5	5		ROCK SPRINGS FAA AP	41.6	-109.07	2057.0952				24027	19660101.0	19760101.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
6	6		ROCK SPRINGS FAA AP	41.6	-109.07	2057.0952				24027	19760101.0	19790901.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
7	7		ROCK SPRINGS FAA AP	41.6	-109.07	2060.4480000000003				24027	19790901.0	19820101.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
8	8		ROCK SPRINGS FAA AP	41.6	-109.07	2060.4480000000003				24027	19820101.0	19871124.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
9	9		ROCK SPRINGS AP	41.6	-109.07	2060.4480000000003				24027	19930101.0	19950101.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
10	10		ROCK SPRINGS AP	41.6	-109.07	2060.4480000000003				24027	19911001.0	19930101.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
11	11		ROCK SPRINGS AP	41.6	-109.07	2055.876				24027	19420101.0	19471201.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
12	12		ROCK SPRINGS FAA AP	41.6	-109.07	2060.4480000000003				24027	19890825.0	19911001.0		0.3		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
13	13		ROCK SPRINGS AP	41.59	-109.07	2060.4480000000003				24027	20010517.0	99991231.0		1.1		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
14	14		ROCK SPRINGS	41.62	-109.22	1941.8808000000001				24027	19300201.0	19311231.0		13.0		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
15	15		ROCK SPRINGS	41.62	-109.22	1943.1000000000001				24027	19320201.0	19341231.0		13.0		0-20500-0-24027	WBAN	rock springs	11.4	41.5875	-109.2022222						[41.6, 41.6]	[-109.0667, -109.0667]	USW00024027	igra2	1932	1947	24027	0-20300-0-24027	['85', '38', '106', '107']
