level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
0	0		MISSION (MOORE FIELD)	26.4	-98.35	61.6				12908	1942.0	1945.0	True	0.0		0-20300-0-12908	IGRA2	mission	20.6	26.215555600000005	-98.325	USW00012908					[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
0	0		MISION MOORE FLD AAF	26.4	-98.35	61.8744				12908	19420301.0	19451130.0		0.0		0-20500-0-12908	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
1	1		EDINBURG INTERNATIONAL AIRPORT	26.44	-98.13	24.384				12983	20030817.0	99991231.0		22.4		0-20500-0-12983	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
2	2		MCALLEN INTERNATIONAL AIRPORT	26.18	-98.25	32.6136				12959	20040219.0	99991231.0		26.3		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
3	3		MCALLEN MILLER AP	26.18	-98.24	32.6136				12959	19960930.0	20040219.0		26.7		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
4	4		MCALLEN FAA AIRPORT	26.18	-98.23	30.48				12959	19901113.0	19930101.0		27.2		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
5	5		MCALLEN FAA AIRPORT	26.18	-98.23	30.48				12959	19890502.0	19901113.0		27.2		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
6	6		MCALLEN FAA AIRPORT	26.18	-98.23	30.48				12959	19820101.0	19890502.0		27.2		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
7	7		MCALLEN FAA AIRPORT	26.18	-98.23	32.004000000000005				12959	19610201.0	19820101.0		27.2		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
8	8		MCALLEN FAA AIRPORT	26.18	-98.23	31.3944				12959	19610101.0	19610201.0		27.2		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
9	9		MCALLEN FAA AIRPORT	26.18	-98.23	32.6136				12959	19950101.0	19960930.0		27.2		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
10	10		MCALLEN MILLER INTL	26.18	-98.23	31.3944				12959	19520701.0	19610101.0		27.2		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
11	11		MCALLEN FAA AIRPORT	26.18	-98.23	32.6136				12959	19941116.0	19950101.0		27.2		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
12	12		MCALLEN MILLER INTL	26.18	-98.23	32.6136				12959	19930901.0	19941116.0		27.2		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
13	13		MCALLEN FAA AIRPORT	26.18	-98.23	32.6136				12959	19930101.0	19930901.0		27.2		0-20500-0-12959	WBAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	mission	20.6	26.215555600000005	-98.325						[26.4, 26.4]	[-98.35, -98.35]	USW00012908	igra2	1942	1945	12908	0-20300-0-12908	['85', '38', '106', '107']
