level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		FT. MONMOUTH	40.3	-74.05	16.0				14725	1929.0	1948.0	True	0.0		0-20300-0-14725	IGRA2	eatontown	0.4	40.29611110000001	-74.0513889	USW00014725																					[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		SPRING LAKE BELMAR	40.1833	-74.0667	25.9				14722	1943.0	1944.0	True	13.0		0-20300-0-14722	IGRA2	eatontown	0.4	40.29611110000001	-74.0513889	USW00014722																					[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		STATEN ISLAND MILLER FIELD	40.5667	-74.1	3.0				14726	1929.0	1931.0	True	29.9		0-20300-0-14726	IGRA2	eatontown	0.4	40.29611110000001	-74.0513889	USW00014726																					[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		RED BANK AFS	40.3	-74.05	15.8496				14779	19441201.0	19441231.0		0.0		0-20500-0-14779	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		RED BANK AFS	40.3	-74.05	15.8496				14779	19471001.0	19481130.0		0.0		0-20500-0-14779	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		RED BANK AFS	40.3	-74.05	15.8496				14779	19441231.0	19471001.0		0.0		0-20500-0-14779	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		FORT MONMOUTH AF	40.32	-74.03	3.9624				14725	19371201.0	19371231.0		2.8		0-20500-0-14725	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		FORT MONMOUTH AF	40.32	-74.03	3.9624				14725	19370101.0	19371201.0		2.8		0-20500-0-14725	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
5	5		FORT MONMOUTH AF	40.32	-74.03	4.8768				14725	19300101.0	19351231.0		2.8		0-20500-0-14725	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
6	6		FORT MONMOUTH AF	40.32	-74.03	3.9624				14725	19250801.0	19300101.0		2.8		0-20500-0-14725	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
7	7		BELMAR ASC	40.18	-74.07	25.908				4739	19690801.0	19710831.0		13.4		0-20500-0-4739	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
8	8		BELMAR ASC	40.18	-74.07	25.908				4739	19550101.0	19620630.0		13.4		0-20500-0-4739	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
9	9		BELMAR ASC	40.18	-74.07	25.908				4739	19620630.0	19690801.0		13.4		0-20500-0-4739	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
10	10		BELMAR MONMOUTH AAF	40.18	-74.12	49.9872				4783	19620101.0	19631130.0		14.6		0-20500-0-4783	WBAN	eatontown	0.4	40.29611110000001	-74.0513889																						[40.3, 40.3]	[-74.05, -74.05]	era5.conv._2:14779	era5_2	19471201	19481031	2:14779	0-20300-0-14725	[38, 85, 104, 105, 106, 107, 117]	identified
