level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-62318	NOUZHA	31.18166666666667	29.94638888888889	7.0	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, RBCN, CLIMAT(C)	31 10 54N	029 56 47E	62318	999	999	False	19.7		OSCAR	0-20000-0-62318	alexandria	20.6	31.198055600000004	29.9191667																						[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
0	0		ALEXANDRIA/NOUZHA	31.167	29.933	7.0				62318	1947	1986	True	21.7		IGRA2	0-20300-0-62318	alexandria	20.6	31.198055600000004	29.9191667	EGM00062318																					[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
0	0		ALEXANDRIA	31.2	29.88	12.192				33203	19440901	19450331		23.7		WBAN	0-20500-0-33203	alexandria	20.6	31.198055600000004	29.9191667																						[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
0	0		Aboukir	31.3	30.1	11				5022	-999-999	-999-999		0.0		CHUAN	0-20400-0-5022	alexandria	20.6	31.198055600000004	29.9191667		-999																				[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
1	1		Aboukir	31.3	30.1	11				4943	-999-999	-999-999		0.0		CHUAN	0-20400-0-4943	alexandria	20.6	31.198055600000004	29.9191667		-999																				[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
2	2		Alexandria Airport	31.2	29.88	12				4948	-999-999	-999-999		23.7		CHUAN	0-20400-0-4948	alexandria	20.6	31.198055600000004	29.9191667		-999																				[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
3	3		Mariut (Alexandria)	31.17	29.9	-5				5978	-999-999	-999-999		23.9		CHUAN	0-20400-0-5978	alexandria	20.6	31.198055600000004	29.9191667		-999																				[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
0	0		HEAX Alexandria - El Nouzha AP, Egypt	31.2	29.95	-999				62318				18.1		SCHROEDER	0-20600-0-62318	alexandria	20.6	31.198055600000004	29.9191667		62318	1920.0	1973-01-24 00:00:00	1976-07-31 00:00:00																	[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
0	0		ALEXANDRIA/NOUZHA       -	31.2	29.95	-999.0				62318				18.1		WMO	0-20700-0-62318	alexandria	20.6	31.198055600000004	29.9191667		62318	221.0																			[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
0	0															AMMA	0-20800-0-nan	alexandria	20.6	31.198055600000004	29.9191667																						[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
0	0															HARA	0-20111-0-nan	alexandria	20.6	31.198055600000004	29.9191667																						[31.3, 31.3]	[30.1, 30.1]	era5.conv._C:4943	era5_2	19400407	19400610	C:4943	0-20000-0-62318	[104, 105, 106, 107]	identified
